谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
沐阳虞溪吴氏家谱（江苏省/宿迁市/沭阳县）,吴鸿徽,吴,1995,台北文行出版社,始迁祖昶，明初自歙县沣溪之西溪南村迁来，居沐阳南门。其子显移家虞溪。第六世以后分八派。 卷首影印历代谱序及祖像、迁沐世系、卷一至卷七为各派世系表，卷八传记、艺文，卷末参考资料目。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/g2hq2x0cn2ylru27
沐澄毛氏宗谱（浙江省/金华市/兰溪市）,毛根达,毛,2019,庆善堂,远祖宝，东晋时南渡。其三世孙琚，受封归乡公，成为三衢毛氏之始祖。后宝八世孙元琼，又迁江山石门镇清漾村。始迁祖学宾（字惠德，号子贤，行庆百十八），元朝延佑年间由衢州南乡移居兰溪紫严乡沐澄。 卷一谱叙、一到九修谱序、领谱字号、凡例、排行字母、阳基图、坟图，卷二像赞、并传，卷三世系图。卷四至六世系图。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/nk2u8bpyikl4cmr5
沐澄毛氏宗谱四卷（浙江省金华市兰溪市）,不详,毛,1940年,--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/x6xe4ejbpis3wvsg
沐澄毛氏宗谱十二卷（浙江省金华市兰溪市）,毛景松,毛,清宣統二年（1910）,庆善堂,始遷祖學賓，行慶百十八，明代自衢州府城遷居蘭谿縣缸窑村（今屬馬達鎮）。卷一譜序、凡例、家訓、陽基圖、墳圖、像贊，卷二世系圖，卷三至十二行傳。書名據書名頁題。八修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/wtqg1bp1i43ku8br
沈门谱书（辽宁省抚顺市）,沈鸿勤,沈,--,--,始祖施仕倫，清代人。始迁祖阿哈力，本姓施，自長白山四道溝迁居辽宁岫巖三道林子村，後世改姓沈。据1999年修本複印，平装。书名据封面题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/e3lm7lnla23x5e9f
沈郎桥叶氏房谱不分卷（浙江省宁波市镇海区）,叶志国,叶,清光緒33年(1907),--,始迁祖茂春、茂二，約於明季自慈谿石步迁居鎮海東管鄉沈郎橋，並分别为西、東房祖。本譜以茂二公为始祖，出於東三房。因七世祖繼惠为養子，故增補其世系。书載譜序、系图、世表。书名據版心题。初修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4rcnqju58ixqabn1
沈郎桥叶氏宗谱八卷首一卷终一卷（浙江省宁波市镇海区）,叶贻钊,叶,清光緒三十三年（1907）,永思堂,始迁祖茂春、茂二，約於明季自慈谿石步迁居鎮海東管鄉沈郎橋，並分别为西、東房祖。书名據版心、书名页、卷端题。清光緒十七年葉成忠初修，是为二修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/oesdml1hwp93i5w9
沈边余氏家谱及其轶事（四川省/甘孜藏族自治州/泸定县）,余先庆,沈,2008,--,该谱始祖为铁木真（成吉思汗）。沈边（今大渡河至金沙江地区）肇姓一世祖为余伯锡（原名金镕，入赘五世祖南平王铁木见之幺女铁金莲赐名根十（金镕）），元兵部侍郎，元至正二十八年（明洪武元年、公元1368年）随元军入川并更名换姓。 沈边余氏家谱、沈边余氏家系谱、沈边余氏家谱有关轶事、沈边余氏家谱联谱。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/p3bdw88478uyy5p6
沈行前姚氏家谱（上海市/上海市/奉贤区）,姚金祥;姚金祥,姚,2014,--,始祖福堂，清末民国初人，居上海奉贤光明集镇东北马家塘。始迁祖永生，原名袁火泉，民国十八年自马家塘入赘为福堂孙女姚品娥之夫，居沈行前小镇东北角之东吴宅上。 谱载谱序、简史、谱系、家训、人物简介、专记、附记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/b247k6lfu9gvyqjf
沈葆桢家谱不分卷(福建闽侯),沈祖戡,沈,2005年電腦打印複印,--,沈葆楨，清道光至光緒初年人，官至兩江總督，林則徐婿。原籍福建侯官（今福州市閩侯縣）。此譜編成於2001年，僅錄沈葆楨至第八世之人名、嫁娶。編者居於上海市。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/kf54rqpb4dgbe83w
沈氏金垣祖世系（广东省汕头市澄海区）,陈孝彻,沈,1993年,--,始祖金垣（行二），于1368年自福建漳州诏安县后林村（福建省漳州市诏安县深桥镇）迁居广东潮州东凤云步村，继徙南澳县龙池口乡，因水祸再迁澄海金州(汕头市)。三子西川，定居富砂（前称泡沙）乡。 谱载编者话，宣义公辈序与西川公辈序对照表，富砂、金州、渡亭等村沈氏溯源，富砂沈氏大宗祠序碑，世系等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/lsfqdhbmkxeq2bgq
沈氏行房支谱不分卷（浙江省宁波市奉化市）,沈彰颜,沈,民國,耕心堂,始祖表，字本中，行介一，五代时自淮西（今安徽廬凤一帶）迁居浙江奉化县西洋畈村大明堂。始迁祖子績，字汝功，行千二十六，南宋时迁居本邑爵隩（嶴）村（今裘村镇甲嶴村）。谱载世传。书名据书簽、卷端题。记事至1921年。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4ao582iyo8octk5z
沈氏荆松挺节图谱（浙江省嘉兴市平湖市）,沈修,沈,--,--,始祖约，清乾隆十一年前後在金山病逝，居孀的迁太老夫人偕二子自上海金山迁居平湖新倉白漾北岸臨街定居。谱载谱序、荆松挺節图、图跋、史輯、世系表、世表系文、世牒、宅院、墓葬。据1992年稿本複印。书名据版心题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/wosrrq2snor9fvy7
沈氏联修族谱（广东省）,沈氏联修族谱理事会编,沈,2001,--,始祖聃季载，谱载二世至一百一十四世世系表、沈氏源流世系录、粤北沈氏源流序、沈氏联修族谱告宗亲书、沈氏联修谱序言、沈氏联修族谱凡例等。 卷一沈氏聃季载，谱载二世至一百一十四世世系表、沈氏源流世系录、粤北沈氏源流序、沈氏联修族谱告宗亲书、沈氏联修谱序言、沈氏联修族谱凡例等，卷二以南唐三江口、宁都梅江、乐安竹园、永丰主富岭 、兴国梅窑、于都仙下、兴国长冈、宁都益坑、迎坑、于都桥头、兴国麦鹅枫树岗、鼎龙花桥庆衍图、世系录，卷三以曲江枫湾白洋石、马坝园围村、崇义山坑子、南康赤土爱莲、永丰龙岗、瑞金下坝、上犹营前新阳、赣县灌场脑、佛岭背、兴国方大水村、南康田沈屋、赣县大湖江湖田、石芫沙洲石桥头、上峙山坑仔、上犹营信地、水岩井子村、金盆崇坑庆衍图、世系录，卷四廷谏公房、子达公房、盛浩公房、荣公房、端公惟亮公房，卷五至卷七端公惟义公房，卷八至卷九端公惟智公房，卷十端公惟智公房、兴公房、华公房，卷十一士能光公房、士贤（王中）公房，卷十二士贤璎公、瑞公房、文泗公房。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/89f9oezodbxexc6p
沈氏耕心堂谱不分卷（浙江省宁波市奉化市）,沈镐,沈,清光绪二十三年（1897）,--,始祖表，字本中，行介一，五代时自淮西（今安徽廬凤一帶）迁居浙江奉化县西洋畈村大明堂。始迁祖子績，字汝功，行千二十六，南宋时迁居本邑爵隩（嶴）村（今裘村镇甲嶴村）。谱载世系图。书名据卷端题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/nsqnlfgte6s38eo7
沈氏耕心堂家谱不分卷（浙江省宁波市奉化市）,沈彰颜,沈,清同治五年（1866）,--,始祖表，字本中，行介一，五代时自淮西（今安徽廬凤一帶）迁居浙江奉化县西洋畈村大明堂。始迁祖子績，字汝功，行千二十六，南宋时迁居本邑爵隩（嶴）村（今裘村镇甲嶴村）。谱载世系图、世次录。书名据卷端题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/zo7vsl9l6br68ub9
沈氏耕心堂家谱不分卷（浙江省宁波市奉化市）,裘鳃登,沈,清道光七年（1827）,--,始祖表，字本中，行介一，五代时自淮西（今安徽廬凤一帶）迁居浙江奉化县西洋畈村大明堂。始迁祖子績，字汝功，行千二十六，南宋时迁居本邑爵隩（嶴）村（今裘村镇甲嶴村）。谱载世系图。书名据卷端题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/s8pvyk1mf7i9bdn1
沈氏续修族谱六卷首一卷末一卷（湖南省益阳市元江市）,沈兹樾,沈,民國32年(1943),吴兴堂,一世祖兴宗，字吉菴，宋代居浙江吳兴归安。子三： 長原宝迁居福建汀州上杭县，次守为迁居江西吉安吉水县，三禾之子欽迁居苏州吳县洞庭西山。越约二十世後，子孙陸续於清初迁居湖南沅江。是为居沅江者合谱。卷首序、源流、凡例、祠图记等，卷一至五世系，卷六墓图，卷末传、墓誌銘、壽序、雜记等。书名据版心、书衣、书名页、目录题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1pmy852v8kb3xhxc
沈氏续修宗谱十卷（江苏省常州市武进区）,沈信储,沈,清光绪八年（1882）,务本堂,始迁祖迁，字文上，号通二，原籍吳兴，宋嘉祐中迁居常州，後裔又自常州分迁高蕩、焦墊及江陰觀庄、沙邨、楊園。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bgoyjsbvldn83y77
沈氏统谱（浙江省湖州市）,沈世俊,沈,明崇禎十二年（1639）,--,始迁祖遘，宋代人。存卷一至五。书名据版心题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/l624ccossf3gkuik
沈氏统宗族谱一卷（广东省江门市）,不详,沈,清乾隆二年（1737）,--,始迁祖庆之，字弘先，後漢时人。书名据谱序题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/41c3sl5i2vdgyw2h
沈氏统宗世谱不分卷,不详,沈,清,--,始祖聃季，周文王第十子，封於汝南平輿沈国，子孙分迁鎬京、太原、河南、镇江等地。谱存世系。书名据版心题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/uppgj7gt2sxyfkv4
沈氏续修族谱十卷（湖南省益阳市元江市）,沈光璠;沈玉翎;沈光毓,沈,民國2年(1913),吴兴堂,始遷祖盛潮（字昇平，號鑑塘），明洪武間自江西吉安府吉水县沈家河遷居湖南沅江穆家莊。卷首（即卷一）譜序、本傳、墓誌銘、壽文，卷二凡例、年表、譜論、服制，卷三譜引、世範、家規、家訓、祠規、祠堂記、祠堂圖、陳設圖、山水圖說、居址記、禮儀、祠祭、文契、合約、合同、戒約、譜信、譜頌、派語、修譜名目、給譜錄，卷四墓田、墓土、墓圖、墓規、祖山碑文，卷五垂絲圖，卷六至十世系表、譜跋。書名據版心、书衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/u2y8ttpmcruoqwq8
沈氏爵岙后宅房谱不分卷（浙江省宁波市奉化市）,裘士庄,沈,1944年,--,始祖表，字本中，行介一，五代时自淮西（今安徽廬凤一帶）迁居浙江奉化县西洋畈村大明堂。始迁祖子績，字汝功，行千二十六，南宋时迁居本邑爵隩（嶴）村（今裘村镇甲嶴村）。谱载谱序、行第、分族总图、世系图、世系表、祀产。书名据卷端题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/l9godv2dabtbkxmm
沈氏东林堂族谱（湖北省/孝感市/安陆市）,沈浩远;沈崇远,沈,2012,东林堂,始迁祖琪（字琢环），清朝年间从湖北麻城举家迁移到湖北省安陆德安府西南现木梓乡东山村沈家大湾定居。 谱载序、概述篇、人物篇、主体篇、编后篇。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/95mcqjhomv7cz6ur
沈氏春谱系列(福建诏安),沈加孝,沈,2014年,--,始祖荣昌，原籍苏州马齿乡，东汉时居安徽凤阳。三十五世廷辅（号恒安，行太乙郎），宋南渡时自江苏苏州迁福建建宁府建阳县。始迁祖三十六世楸，廷辅次子，自福建清流县嵩溪迁居迁诏安县。 谱载编语、沈氏家训、择日常识、九族称呼、序言、沈氏发迹闵地概况、沈氏自西周聃季叔载至东汉祖略表、谱录自东汉至南宋廷辅公祖列生节、摘录府志、沈氏大宗祠“文献世家”、世系图、溪畔邨落概况等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/af30tzwyvo3s3ja7
沈氏族（河南省/濮阳市）,沈惟磊,沈,2022,--,始迁祖沈仕浙江钱塘人（今浙江省杭州市），万历年间携眷北上迁至今山东省菏泽市鄄城县临濮镇。后代迁河南省濮阳市。 谱载谱序、老谱、七修谱、传记、碑文、修谱感、家训、世系图、世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6vqbnoreyhgibel9
沈氏族谱（台湾省新竹市）,沈廷升,沈,1976年,--,始祖廷輔，南宋时迁居福建建宁。裔孙万七，南宋时轉迁永定。始迁祖開雪，始迁臺湾新竹。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/k7wbfwcvw4bev3wk
沈氏族谱（台湾省新竹市）,合族,沈,1969年,--,始祖廷輔，南宋时迁居福建建宁。裔孙万七，南宋时轉迁永定。始迁祖開雪，始迁臺湾新竹。1968年初版，此为再版本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ly5at9bwksxutw9x
沈氏族谱（台湾省新竹市）,沈廷升,沈,1978年,--,臺湾始迁祖信芝，清代人。後裔散居新竹湖口乡。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/pgazxjloeyg27vq9
沈氏族谱（台湾省新竹市）,合族,沈,1968年,--,始祖廷輔，南宋时迁居福建建宁。裔孙万七，南宋时轉迁永定。始迁祖開雪，始迁臺湾新竹。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hnsg3bui4fm8pld3
沈氏族谱（台湾省屏东县）,沈永年,沈,1981年,--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/yhaoe8zgra3wgick
沈氏族谱（福建省漳州市诏安县）,不详,沈,1981年,--,始祖榮昌，东漢人。始迁祖楸，明代自汀州上杭县迁居詔安县梅塘。谱录開基一世至二十六世历代派系及先人行状、家族文化風俗、祠宇墓葬、祭祖儀规等。书名据书名页题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1ifnnm2klhlved76
沈氏族谱（湖南省）,沈铭琛,沈,清光緒23年(1897),三善堂,始祖德威，元代人，居江西南昌。始迁祖五世孙自旭（字日九）、自端、自禛（字祥三），自端守居龙阳（今漢壽），自旭迁居武陵北关外雁门村周家店，自禛迁居武陵北关外進阳村湾流陂。此谱为漢壽、武陵两地三支合谱。卷首载谱序、传记，馀为世系。存卷首、卷一至四。书名据版心、书名页题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/z49fcibii6dsmwyl
沈氏族谱（湖南省）,不详,沈,民國,三善堂,始祖德威，元代人，居江西南昌。始迁祖五世孙自旭（字日九）、自端、自禛（字祥三），自端守居龙阳（今漢壽），自旭迁居武陵北关外雁门村周家店，自禛迁居武陵北关外進阳村湾流陂。此谱为漢壽、武陵两地三支合谱。存卷为世系。存卷首、卷五。书名据版心、书衣题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/syvsg5cnwtsl8wkp
沈氏族谱（广东省潮州市潮安县）,沈琅,沈,1982年,--,始祖宣义，南宋人，为詔安梅塘祖。始迁祖道，一作隱德，自福建詔安移居海阳县（今潮安县）美华乡。书名据书衣题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/37qsezly57hhk9pk
沈氏族谱文籍志诗编下帙不分卷（上海市）,沈征佺,沈,清,--,存卷录明、清文人傅繼隆、張所敬、唐汝詢、杜開美、婁堅、吳偉业、归庄等与族人贈答之作。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/z8q5mkxaxzz9cdp7
沈氏族谱存根（台湾省新竹市）,沈万彬,沈,1978年,--,臺湾始迁祖信芝，清代人。後裔散居新竹湖口乡。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/rap9h5hfixp6tvda
沈氏族谱四卷（河北省邢台市清河县）,沈世远,沈,--,--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/srtg4196c2m41bje
沈氏族谱吴兴衍派（台湾省彰化县）,不详,沈,--,--,始迁祖存信，清代人。後裔散居彰化花壇乡、秀水乡等地。记事至1978年。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1p9xtoi2yk4eckwc
沈氏族谱吴兴衍派沈良仁直系（台湾省彰化县）,沈其南,沈,1982年,--,始迁祖存信，清代人。後裔散居彰化花壇乡、秀水乡等地。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/yr95lefso3i77bt9
沈氏族谱十八卷首二卷末一卷（湖南省邵阳市绥宁县）,沈再进,沈,民國37年(1948),清俊堂,始迁祖光照、光祥、光国、光和，南宋时由江西吉安府泰和县徙居湖南綏宁县武阳大棉溪。卷首一守則、朱子家训、八銘、四誡、序，卷首二序、编纂说明、传、祭田录、徙居录，卷一至十八世系，卷末补後篇。缺卷二、六。书名据版心、书衣题。三修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2hent9dvg5uarzjc
沈氏族谱十二卷（湖南省邵阳市绥宁县）,沈通杰,沈,民國10年(1921),清俊堂,始迁祖先照，南宋时自江西吉安徒居綏宁武阳大棉溪。卷一聖諭广训、源流、序、凡例、家规、家禮、儀注、祠堂、徙居，馀卷世系。书名据版心、卷端题。二修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hnhoniy2c1hbuut4
沈氏族谱十二卷,合族,沈,2001年,吴兴堂,此为江西、广东、湖南、臺湾四省二十六县市共二百零二個村庄合修谱。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2cruovunniey5y7t
沈氏族谱六卷（广东省韶关市乐昌市）,沈扬,沈,1999年,三善堂,始祖榮昌，字景，漢代人。始迁祖縈遠（字仟一郎）、縈進（字衡二郎）、白鶴（字鳴盛）、念五郎（字置賢），皆宋代人。书名据版心、书衣、书名页题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9v4hh5zek2mrtfxj
沈氏族谱六卷（天津市）,沈兆澐,沈,清道光二十八年（1848）,--,始祖定一，元代人。始迁祖景初，字君復，明代人。书名据版心、书簽、卷端题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/781o97otodiln3o3
沈氏族谱八卷（浙江省嘉兴市海盐县）,朱震,沈,清嘉庆间,--,始迁祖均容，明代人。书名据版心题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/s2qycjwh3c4ttmyu
