谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
南峰杨氏家谱十一卷首一卷末一卷（浙江省衢州市江山市）,杨隆春;杨怿,杨,清嘉慶十四年（1809）,--,始祖潭，字鎮清，唐武則天長安二年自衢州府移居須江縣江山鄉石門鎮安紅橋（今属江山縣）。始遷祖尹中，號預崖，行萬一，宋代自江山縣楊秀塢再徙本邑南峰。卷首譜序、譜源系并世紀、例言、族規、家規、祀禮、儀注、清白流芳、各圖小引、陽居圖、峽山圖、祠堂圖，卷一像贊、祖墓圖、系圖小引、系圖，卷二至三系圖，卷四至十世紀，卷十一藝文小引、傳、行述、記、志、譜説、正譜説、志譜正僞辨、議、雜著、詩，卷末祭文、墓銘、譜原跋、峽山跋、會序、經理董事、領譜名录。書名據書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/liwfrj7noraqzxhd
南峰杨氏宗谱（浙江省衢州市江山市）,不详,杨,清光緒17年(1891),--,始祖潭，字鎮清，唐武則天長安二年自衢州府移居須江縣江山鄉石門鎮安紅橋（今属江山縣）。始遷祖尹中，號預崖，行萬一，宋代自江山縣楊秀塢再徙本邑南峰。存卷載世系。存卷四至七。書名據卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/t3nq4cf6yly1b4re
南峰杨氏宗谱十五卷（浙江省衢州市江山市）,杨昂,杨,1916年,--,始祖潭，字鎮清，唐武則天長安二年自衢州府移居須江縣江山鄉石門鎮安紅橋（今属江山縣）。始遷祖尹中，號預崖，行萬一，宋代自江山縣楊秀塢再徙本邑南峰。卷一目録、序文，卷二源流分支，卷三祠圖、祠聯、祠産、祭祀、儀禮，卷四像圖、像贊，卷五詩詞、歌賦，卷六山圖、墓圖，卷七至十五世表、行第傳。十三修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/7urwh4dk2y5rctk8
南峰杨氏宗谱十一卷首一卷末一卷(浙江江山),杨怿,杨,清嘉慶14年(1809),--,始遷祖尹中（字宇澄，號預崖，行萬一），南宋時自江山縣楊秀塢遷居邑之南峰。傳至明代，六世孫太師（字忠民，行康一）、鎮安（字忠順，行康二）、鎮孫（字鎮民，行康三）、鎮容（又名進祖，字至順，行康四）始分派。太師、鎮孫派衍內祠，鎮安、鎮容派衍外祠。是譜為內外二祠合修。卷首譜序、目錄、譜源序、譜源世紀、族規、家規、祀禮、儀注、陽居圖、峽山圖、祠堂圖，卷一至三像贊、祖墓圖、世系圖，卷四至十字輩行第，卷十一藝文、傳、行述、記、志、譜說、誌譜正偽辨、議、雜著、詩，卷末祭文、墓銘、譜原跋、峽山跋、會序、附殤、經理董事、領譜名錄。（館藏：985004-017系此譜於民國二十五年續修民國五年之南峰楊氏內祠續修本）,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/fpdglu4nmgansay5
南峰杨氏外祠家谱十四卷首一卷末一卷（浙江省衢州市江山市）,杨昌华,杨,1936年,永思堂,始祖潭，字鎮清，唐武則天長安二年自衢州府移居須江縣江山鄉石門鎮安紅橋（今属江山縣）。始遷祖尹中，號預崖，行萬一，宋代自江山縣楊秀塢再徙本邑南峰。卷首譜序、譜源、宗譜源流、例言、家規、族規、譜源系圖、譜源世系、跋，卷一各圖小引、陽基圖、祠堂圖并記、山圖、節坊圖、墓圖，卷二至五世系圖，卷六至卷十四行第，卷末藝文小引、傳、行述、記、遺集、詩稿、譜辯、文、墓誌銘、紀略、序、領譜名录。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/mffc1q92pgfzli7l
南峰杨氏外祠家谱十四卷首一卷末一卷(浙江江山),杨昌华;杨瑞星,杨,民國二十五年（1936）續修民國五年(1916),永思堂,參見清楊懌修《[浙江江山]南峰楊氏家譜》條目（館藏：985024-035）。（始遷祖尹中，字宇澄，號預崖，行萬一，南宋時自江山縣楊秀塢遷居邑之南峰。傳至明代，六世孫太師（字忠民，行康一）、鎮安（字忠順，行康二）、鎮孫（字鎮民，行康三）、鎮容（又名進祖，字至順，行康四）始分派。太師、鎮孫派衍內祠，鎮安、鎮容派衍外祠。）。是譜即為外祠派譜，鎮容後裔失考，故僅記鎮安一派。卷首譜序、例言、族規、家規、譜源系圖、譜源世紀、跋，卷一南峰陽居圖、祠堂圖、祠堂記、像贊、節坊圖、墓圖，卷二至四世系圖，卷五至十四行第，卷末傳、壽序、行述、詩稿、墓志銘、祀田、附錄、領譜名錄。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bfsyfmg1f528sulr
南峰朱氏宗谱四卷（浙江省杭州市淳安县）,朱国贞,朱,1924年,树德堂,始祖文義，自安徽石門遷居淳安。始遷祖同信，遷居南峰。譜載新序、舊序、凡例、像圖、藏書樓、家訓、贊、題詠、墓圖、墓誌、行述、壽序、里居圖、八景詩、年表、世系。 書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8d6f2hr19afhjjan
南峪孙氏家谱（山东省/淄博市）,孙克琢,孙,1964,--,始迁祖汝登，明代人。后裔散居南峪、土湾、甘泉、葫芦台、千峪、辛庄、赵家等村。。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/33rc929qksp1sfqs
南岸村叶氏大宗谱三卷（浙江省温州市乐清市）,叶桂生,叶,1981年,--,始迁祖巨巖，字東石，明洪武三十年自樂清縣密溪嶴村（今屬虹橋鎮）迁居本邑邑城南岸村（今屬樂成鎮）。卷一譜序、傳略、凡例、行第、世系图，卷二至三世系图。书名據书名页题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/85k7r6pa43488hou
南岸周氏宗谱不分卷（浙江省温州市永嘉县）,不详,周,1935年,--,先世姑蘇吳縣人，南朝梁時避亂遷温郡鹿城，再遷永嘉柟溪五十一都靈山埭上。裔孫興文，字文學，行元回，五代後晉時入贅南川，是为始遷祖。譜載譜序、族規、行第、支圖、世系。 書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/llyjx2aapgv8hc3y
南岱叶氏宗谱（浙江省丽水市松阳县）,叶景林,叶,清光緒二年（1876）,宝善堂,始迁祖善餘，自麗水縣石牛村（今屬碧湖鎮）迁居松陽縣南岱村（今屬齋壇鄉京梁村）。存卷載世系。四修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4drsalhjvun97ouy
南岱吴氏家谱不分卷（浙江省丽水市松阳县）,吴廷宝,吴,1946年,--,始祖登三，北宋開宝八年因避乱自山陰县（今属紹兴县）和樂村迁居景宁县英川村（今属英川镇）。始迁祖十七，明万曆三十九年自英川村迁居松阳县十八都南岱村（今属叶村乡）。谱载序文、赞、传赞、祠规、谱例、祠志、忌田、议定、金屏、传文、像图、世系图。三修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ijwa4rkr6qdaolpw
南冈李氏族谱（江西省/吉安市/泰和县）,李书昌,李,1988,--,始祖晟，唐西平忠武王。始迁祖公仪，宋代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/66qsjeun7ebgna8v
南冈李氏族谱（江西省/吉安市/泰和县）,吴楚和,李,2008,--,始祖、始迁祖、迁徙源流不详。 存谱序、传、世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/vqnrxgg5or68ob26
南冈李氏族谱东派长房分册（江西省/宜春市）,佚名,李,1989,陇西堂,始祖宪（字章武），唐代任江西观察使，后迁岭南，解组后寓居江西省宜春市，始迁祖公仪（字仪甫），南宋绍定间解组后定居南冈（今属江西省宜春市）。 卷一远祖世系，卷七先祖像赞、寿序、行述、世系，卷八世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/118c23dzuu3h90z4
南岑胡氏重修宗谱（浙江省金华市东阳市）,不详,胡,清光緒14年(1888),--,谱稱东阳南岑胡氏肇迁於东晉东阳太守鳳，字瑞夫。及北宋初，裔孫仲文，字希彰，行雲一，仕居越州，为一世祖。宋宣和間，七世孫邦供，行元十，復迁东阳南岑，是为始迁祖。存卷为行传。存卷六至八、十一、十二、十五、十七、十八、二十四。书名据卷端题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/buv6t7mi96znqgwf
南岑胡氏重修宗谱□□卷(浙江东阳),佚名,胡,清光緒14年(1888),--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/t044z2vh85xdp54k
南岑胡氏宗谱（浙江省金华市东阳市）,不详,胡,民國10年(1921),--,谱稱东阳南岑胡氏肇迁於东晉东阳太守鳳，字瑞夫。及北宋初，裔孫仲文，字希彰，行雲一，仕居越州，为一世祖。宋宣和間，七世孫邦供，行元十，復迁东阳南岑，是为始迁祖。卷八至十四行传，卷十七像贊、壽序等，卷十八至十九行状等。存卷八、十一、十三、十四、十七至十九。书名据版心、书签、卷端题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/p6merjdpl7n4ffke
南岑胡氏宗谱（浙江省金华市东阳市）,不详,胡,清咸豐7年(1857),--,谱稱东阳南岑胡氏肇迁於东晉东阳太守鳳，字瑞夫。及北宋初，裔孫仲文，字希彰，行雲一，仕居越州，为一世祖。宋宣和間，七世孫邦供，行元十，復迁东阳南岑，是为始迁祖。卷七至十四行传，卷十八像贊、壽序等，卷二十二墓图等。存卷七至九、十一、十二、十四、十八、二十二。书名据版心、卷端题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/qj7aqxalwvo8td5x
南岑胡氏宗谱十二卷（浙江省金华市东阳市）,胡秉袍,胡,清道光16年(1836),--,谱稱东阳南岑胡氏肇迁於东晉东阳太守鳳，字瑞夫。及北宋初，裔孫仲文，字希彰，行雲一，仕居越州，为一世祖。宋宣和間，七世孫邦供，行元十，復迁东阳南岑，是为始迁祖。卷一序、家规等，卷二至十系图、行第，卷十一传，卷十二詩、賦、墓图、祀产等。书名据版心、书签、卷端题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ike4tyvo87lcykzw
南岑胡氏宗谱（浙江省/金华市/东阳市）,胡阿火,胡,2014,--,始祖仲文（字希彰，行云一），世家安定，北宋初仕居越州（今浙江绍兴）。始迁祖七世邦供（行元十），北宋宣和四年迁居东阳南岑。 卷一新序、南岑胡氏源流、旧谱序、谱世训、家规、谱例、景诗、后记，卷二外纪世系图、内纪世系图，卷三世系图，卷四至十一行传，卷十二寿序类、传赞类、节传类，卷十三像赞，卷十四行传类、行实类、行略类、祭文类，卷十五墓图，卷十六墓志铭、宗谱跋。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/qkwt50x1bea545mj
南岑胡氏宗谱十二卷(浙江东阳),胡秉袍,胡,清道光16年(1836),--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8ogkzylasppoov7c
南岑胡氏宗谱□□卷(浙江东阳),佚名,胡,清咸豐7年(1857),--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ntt2rnfh1our1mfs
南岑吴氏宗谱（浙江省/金华市/东阳市）,等;吴兆成,吴,2009,--,参见《[浙江东阳]东阳南岑吴氏宗谱》条目。始祖芾（字明可，行元三），南宋人，世居浙江台州仙居湖山。始迁祖洪（字禹功，行庆六），芾次子，南宋时自仙居迁居浙江东阳南岑。 卷一彩页、目录、谱序、贺信、各房分居住处、诰敕、祖训、祖诫、凡例、郡省试寓、匾额联对、祭仪、祭品祭器、排行字、世系图、世系考，卷二至四世系图，卷五至十二世系传，卷十三墓图、祀产、助产，卷十四祠记、特传、行状、传略，卷十五寿序、祭文、哀词、诔辞、挽文、墓志铭、墓碑记、像赞、赠序、赠说、书、跋、序，卷十六疏、议、诗、行状、行传、寿序、祭文、墓铭、诗、像赞、公呈、旌表、助呈、约、跋、校后赘语、余庆录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hdtwr7cr2yhrb7ka
南岑吴氏宗谱（浙江省/金华市/东阳市）,吴兆成;吴立梅,吴,2017,--,参见清佚名修《[浙江东阳]东阳南岑吴氏宗谱》条目。始祖芾（字明可，行元三），南宋进士，世居浙江台州仙居湖山。始迁祖洪（字禹功，行庆六），芾次子，南宋时自仙居迁居浙江东阳南岑。 谱载序、记、人物录、述略、分布、对照表、老城区、岭溪、吴宅、聚居地简介、诰敇、祖训、祖诫、条例、匾额、对联、祭祀、表、总目、居处、世系图、世系表、墓图、记、传、行状、传略、寿序、墓志、墓碑、像赞、说、匾文、诗赋、约、跋。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/l44q55v8li47um3e
南山黄氏族谱（广东省/深圳市/南山区）,黄翰琛,黄,1988,--,明成化八年，始祖神（又名绅），迁到广东省茂名市高州市，原籍未知；其子玉纶，从高州市迁南山白花塘（今广东省深圳市南山区），是为始迁祖。 谱载像、祖训诗、祖训歌、坟图、宗祠图、播迁示意图、得姓来源、郡望来源、世系、文录、谱牒文、世系表、文献史料、列传叙言、祠堂记叙、节孝寿叙、学历绅职叙、文征叙言、祭祀考、训勉、昭穆、修订后话、世系叙言、派系统表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/zotbstbexlnf1u33
南山陈坊寺边李氏族谱（江西省/南昌市/南昌县）,李国德,李,2016,敦睦堂,始迁祖彦瑞，南宋绍兴间由磨刀（今属云南）迁居豫章（江西省南昌）城西行医，后定居于幽兰镇（今隶属于江西省南昌市南昌县）。 卷一南山罗舍熊桥陈坊寺边联修族谱杂谈、南山李氏源流考、略谈寺边李氏族系源流、李氏世系、族规家训、捐款名单、世系表，卷二序、说明、世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/wppuvecas88i4wcw
南山重修刘氏族谱（江西省/吉安市/吉水县）,刘朝阳,刘,2015,--,始祖珍（号玉堂），唐代从江西宜春迁吉安县油田镇良石村。始迁祖其十世孙仲明，南宋淳熙间迁吉水县熂下村南山组。 谱载目录表、遗像、祠堂、谱序、世系表、世系、地界图。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9rqbzk2inq1tock3
南山谢氏宗谱（广东省/云浮市/郁南县）,谢祥福,谢,2008,--,始迁祖仰廷，明末清初自广东新兴县河头镇迁居东安县（今广东云浮市）宁波乡南山甲（今郁南县宋桂镇茆岭、茆坡）。 谱载前言、序、源流篇、流水篇、记事篇、人物篇、建寓篇、民俗篇、纪念篇。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/em67n64vqnn7d1dd
南山蔡氏谱（广东省/广州市/增城区）,蔡鉴昭,蔡,不详,--,始迁祖行念一（字宗吉，号天庆），宋代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/d1nzieya5kshn1p8
南山蔡氏宗谱大房山头赵（浙江省/台州市/温岭市）,蔡根梅,蔡,1998,--,始祖名字不详，北宋大中祥符间自福建惠安县迁居浙江黄岩县南山（今属温岭市）。 谱载序、凡例、族规、经济简况、知名人士、行第、修谱理事会、世系。世系载至第二十五世“启”辈。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/znu7gzdp1qs9vau4
南山章氏宗谱（浙江省/宁波市/宁海县）,思千,章,1996,--,始祖玫（字汉杰)，宋绍兴二年（1132年）任台州宁海镇卜居海游，传至六世小炳，字望州，明嘉靖庚子年从海游（今浙江台州三门县海游镇）迁至南山为始迁祖 。 不分卷 、首事、序、村志、村史、人像、全城事迹，宗谱简介，名人录，亲族记，迁居简介，行第，源流，五景、乐助名额、世传、支图,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5nqykfrwq9ha7rl1
南山毛氏宗谱（浙江省丽水市松阳县）,不详,毛,清同治4年(1865),--,始遷祖大宣，北宋元豐間自江山縣長台村（今屬長台鎮）游居松陽縣二十都南山村（今屬西屏鎮）。存卷爲世系行傳。存卷四。書名據版心題。記事至清道光間。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6ml4a53u93tb36kj
南山桥杨氏重修宗谱十二卷首一卷（江苏省无锡市）,杨祖煜,杨,清光緒十八年（1892）,垂裕堂,始祖時，字中立，號龜山，諡文靖，宋代人。始遷祖伯明，字子春，號伯和，明代人。書名據目录題。 八修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/i76m1ifv7k6tguho
南山桥杨氏族谱十二卷首一卷（江苏省无锡市）,杨云孙,杨,1919年,垂裕堂,始祖時，字中立，號龜山，諡文靖，宋代人。始遷祖伯明，字子春，號伯和，明代人。書名據卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hwm8opngqpoi5849
南山桥杨氏宗谱二十卷（江苏省无锡市）,杨希增,杨,1947年,垂裕堂,始祖時，字中立，號龜山，諡文靖，宋代人。始遷祖伯明，字子春，號伯和，明代人。書名據卷端、目録題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2min69sendsezpqx
南山梁氏族谱 : 帅堂梁氏（广东省/茂名市/信宜市）,梁家富;等,梁,2018,--,始祖崇礼（号二十七舍公，行三），南宋自广东南雄迁居冲表高凉西村（广东茂名高州市曹江镇），为高州帅堂（高州市曹江镇）开族始祖。十一世孙天有（又名天右，行二），明万历年间自朗韶（高州市大坡镇）经云潭、木根铺，再徙至信宜北界南山开基。 谱载追宗溯源、天有公系世谱、附录、后记等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6huzhsaud4dqetgh
南山柏氏宗谱（江西省/南昌市/新建区）,柏宗旺,柏,2006,烟阁堂,始祖良器（字公亮），唐朝魏州人，被封平原郡王，后晋升魏左领军大将军。清前期，日潘避祸至江西昌邑，后迁居南山。 谱载题词、凡例、总序、世派、吊谱图、生辰谱、人物谱、家训、后记等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/fsu391ayy9eluewu
南山方氏宗谱（浙江省/台州市/温岭市）,方正林,方,1994,--,始迁祖敬云（号原诚，百九十），清顺治年间行医自金兰溪迁邑南山乐其民风淳厚遂定居于此。 谱载宗谱序、重修宗谱首事名录、祖训、先贤录、名人录、行第、世系图。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ok3hn2n4yyhkacm6
南山夏氏仲房小谱（浙江省舟山市定海区）,夏友杰,夏,清同治八年（1860）,--,始祖祁，宋代人。始迁祖象乾、尊先，清康熙間自鄞县邑东雅庄村（今屬五鄉镇）迁居定海县西豐村（今屬金塘镇）。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/jbhmwyx448ch8xcq
南山咀于氏宗谱（内蒙古自治区/赤峰市）,于振良,于,2017,--,南山咀于氏家族祖籍山东省登州府莱阳县于家洼。约三百年前因遭饥荒，一迁再迁，最后落脚内蒙古赤峰市松山区城子乡桃莱吐村。约二百四十年前又迁邑之南山咀。 谱载谱序、凡例、第一章：谱论、第二章：字辈谱、第三章：家训、第四章：世系图解、第五章：世系图表、第六章：大事记、第七章：个人传记、第八章缅怀老人、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/mt0bmfbm02fsqu11
南山口赫氏家谱（河南省/郑州市/巩义市）,赫公民,赫,2011,--,始祖天德，元末明初自河南巩义南河渡迁居青龙山畔。谱载前言、总目录、赫氏家规、缅祖文、世系用字排列、九族示意图、序言、氏族文化、历史名人、近当代名人、世系、家庙概况、赫氏与其他姓氏、备坟社记述、赫门人才录、现代传奇、传奇人物篇、考证、始祖考证、后记。（馆藏：XP32587为此谱之复本）,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/3dbabmevhr3ah7sx
