谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
扶风马氏宗谱四卷（浙江省绍兴市嵊州市）,马家让;等,马,1931年,崇德堂,始祖團，字继宗，号湘水，行悠四，後唐人。始迁祖光祖，字純武，行千四，宋代人。寻源姓氏书名据版心题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/q3gfaxv7r7d32rn8
扶风马氏宗谱一卷（广东省广州市）,马有勋,马,清,--,始迁祖天貴，清康熙时人。书名自擬。记事至清光绪二十四年。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1t7dog2mbzmf7kgp
扶风栗坑马氏宗谱五卷（浙江省丽水市缙云县）,马金,马,1934年,--,始祖大同，字逢吉，唐天祐间卜居东阳。始迁祖耿，字叔直，唐咸通间自东阳迁雲。裔孫祥惠（字惟宁）、祥忠（字惟泰）兄弟，宋间再迁栗川。内有太平天国史料。卷一谱序、传赞、墓誌、祭约，卷二墓图、系图、後跋，卷三至五行第。书名据书签题。十一修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/qqhfepzigh72yt5j
扶风龙门万氏宗谱（浙江省/温州市/乐清市）,万公华;万锡林,万,2002,--,始祖交（字吏会），唐乾符六年贡京师任越州教授，因避黄巢董昌李茂贞乱，南迁浙江温州永嘉水心地方。长子启（字莹初，号龙江），转迁乐邑（今浙江省乐清市）龙门，是为龙门始迁祖。 卷一祖像、宗祠图、祖墓、重修宗谱序、凡例、重修委员会名单、人物名录、行第、宗谱增修序、赋记、诗词、考证文章、立卖契、宗祠助资名单，卷二行状、传赞，卷三至二十三世系图、世传。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/khhitgx6m26nbtct
扶风龙里马氏族谱（陕西省/宝鸡市/扶风县）,马均瑞,马,2013,--,马氏先祖历史文献照、卷一焚香记叙、卷二马氏源头流变播迁、卷三扶风马氏远祖马援、卷四马氏家训、卷五扶风龙里伏波将军后裔马氏族谱、卷六支系后裔图谱、卷七延伸的认识：开放的但有区别的马姓、后记、卷外卷。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/znde528a5zglk4m9
扶风鲁氏彩公枝谱四卷（湖南省长沙市浏阳市）,鲁兴宗,鲁,清同治7年(1868),秉礼堂,始祖大器，字春旋，明初自江右移居瀏阳星灣。始迁祖有饒，字文彩，号華園，行四，清代人。存卷载谱序、凡例、家訓、祠宇图考、墳塋图考、世系。存卷五、八、十二、十四、十六、二十七、三十。书名据版心、书签题。四修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/slzx8peb7ch8etko
扶风马氏家谱（江西省/抚州市/南城县）,马道隆;马攸贤,马,1991,--,始祖廿二郎（讳杰，号殿臣），原居福建宁化梨树隔，宋代移居水源外村，取名马家围，小地名岗头坑。 卷一新序、旧序、谱记、目录、领谱字号、首事题名、字派、凡例、服制图、祖堂记、磴口大演田居屋图附记、祠堂平面图、祠产、文传、封面、标签、世系图，卷二至三世系图、世传、卷四坟图、田居图、祀产、后跋。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ckk5p441oooxssyq
扶风马氏宗谱（江西省/景德镇市/乐平市）,--,马,2000,--,始迁祖昭（字天明），五代南唐人。宋代人马端临、马廷鸾皆出于是族。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/rlfdh82wxrzsgaj3
扶风闫城韩氏玉合家谱（陕西省/宝鸡市/扶风县）,韩烨,韩,2009,--,始迁祖佚名，明朝初年由山西洪洞县移民入陕西省，本居法门沟西韩家（今属黄堆乡），后分户迁往沟东，为财东家种地，始建闫村韩家。 谱载序、自序、历史沿革、世系图、后人排辈起名序、家族纪事、家族览要、人生感悟、家庭论坛、修谱人年鉴、附录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/t1hnyoyxtx1obibq
扶风郑氏宗谱四卷（江苏省无锡市宜兴市）,郑士华,郑,1916年,仁本堂,始祖濟，明代人。始遷祖光裕。後裔散居宜興縣等地。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/pndb9kzp78u4rg8a
扶风郡鲁氏重修宗谱（浙江省温州市平阳县）,鲁勤宽,鲁,1993年,--,始祖国祥，字文裕，号紹永，宋代人。始迁祖初元，字东來，明代自永嘉县移居平阳县四十二都薛嶴溪坑口村，旋又徙同邑墩头村（今均屬騰蛟镇）。谱载凡例、祖訓、源流序、首事名录、行第、世系图、序。谱初修於清光緒十一年，此为三修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/299i9mehz4xvjy24
扶风郡马氏重修宗谱（浙江省/温州市/平阳县）,--,马,1990,--,始祖知节，宋代人。始迁祖得开，明代自浙江永嘉县迁居浙江平阳县坎头村（今属南雁镇）。 谱载谱序、行第、世第图。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/fnv9vem9qjksxv5w
扶风郡马氏族谱（福建省/三明市/宁化县）,马智作;马智增,马,1989,--,始祖榜郎，约唐末五代之际入闽，居新罗郡（今福建龙岩）。始迁祖五十郎，榜郎九世孙，两宋之际由福建长汀迁居福建宁化。 谱载谱序、跋、谱论、祠堂及、首事名单、领谱字号、凡例、族规族禁祠约、世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/e5amn19tr7miy9o9
扶风郡马氏家谱（福建省/三明市/宁化县）,--,马,--,--,始祖旺隆，宋代人。始迁祖杰（号殿臣），宋代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/yegivudu8cdsw56z
扶风郡马氏家谱（福建省/三明市/宁化县）,马道隆;马明福,马,1991,--,始祖京，世居江西建昌府（今江西南城、资溪一带）南门水巷街。后世于吴越显德六年迁福建汀州（今福建长汀）。二十世旺隆，宋代迁居宁化安乐梨树隅。始迁祖杰（号殿臣，行二十二郎），为旺隆之孙，南宋中后期复迁马家围岗头坑。 卷一序、谱记、领谱字号、首事题名、字派凡例、服制图、祖堂图记、田居屋图记、祠堂图、祠堂记附祠产、文传、封面、标签，卷二至三世系，卷四祖居图、坟图、田居图、祀产、后跋。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/33l0qqyhwv8zdpce
扶风郡马氏宗谱（浙江省/温州市/平阳县）,--,马,1991,--,是族居浙江平阳。马星野出于是族。 卷一家训、族史、遗像、族规。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/miow2sb7z1uiiktz
扶风郡马氏宗谱（全国）,马显明,马,1991,--,始祖夔（字伯逢，行九），闽肇居福城东门为迁闽始祖。始迁祖万甫（名德），元至正年间任乐清县尉时，方国珍作乱，公遂戎服出堂，戒严军务，率奇兵数千余巡逻沿海固守，计乐民咸籍以安后，以衰老谢事家于乐清。 谱载题词、遗像、照片、理事会名单、各地负责人名单、联宗大会讲话稿、源流、人才录、编者的话、序言、宗谱序、诗、历代人名录、传略、族规、世系图、联宗赞助名单。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/tp9q87894n1g6m8c
扶风郡万氏宗谱十卷(湖北浠水),万楷臣,万,清光緒29年(1903),槐里堂,始遷祖大鎮（字克守，號育鎮，行貞七），明代自江西南昌縣版湖官塘遷居蘄水（今浠水）長沖。卷一序、目錄、修譜名目、凡例、家訓、家規、祀產、字派、服制圖，卷二至三聖諭、碑文、傳、祀產記，卷四至十世傳。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/y8qr06yecwxkeybx
扶风郡伏波堂马氏族谱川滇黔支谱续修第三卷（贵州省/毕节市）,马其开,马,2021,伏波堂,本谱介绍马氏赫章支派与性和支派世系，其先祖源于四川省、云南省、贵州省，皆迁贵州省毕节市。 卷三徙居赫章成旺系，光前裕后启文人，芝兰俊秀恢先绪，壮志凌云赋新章。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4ppu4eiv9nnwh82i
扶风郡伏波堂绛帐堂马氏家族史（安徽省）,等;马云飞,马,2019,伏波堂;绛帐堂,本谱乃三支安徽马氏合修谱，第一支与第二支共认祖居山东老鸹巷的明代人慈为始祖。其中第一支始迁祖乃慈之孙驭，明朝中叶迁居安徽南塘古寿州，其长子强后徙安徽寿县小甸镇双湾村马老郢；第二支始迁祖慈六世孙兆基，携弟兆础、兆海迁居寿县马家岗。第三支始迁祖守乔，于明初自安徽凤阳迁居定远荒沛桥（今安徽长丰县左店乡创新村马桥）。 卷一前言、来源、序、赞词、世派表、寻根、世系齿录，卷二至五世系齿录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/tlj4w95fczsvgiwf
扶风郡三异堂鲁氏宗谱（安徽省/合肥市）,鲁振富,鲁,2010,三异堂,鲁氏先祖明洪武二十二年（1389）自江西鄱阳瓦屑坝上船经长江来安徽各地散居，本支始迁祖鲁凯，清乾隆时期携子孙自安徽其他地区迁合肥。 卷一前言、续修宗谱致辞、公开信、题词、续修感赋、续修感怀、家规家风族训、创修记、旧序、关于堂号、字辈、郡望、的说明、凡例、收执谱记、执谱记号、老谱字派别 世系图、关于老字辈与新字辈的衔接和怎样使用的说明、合肥鲁氏各分支老字辈统一对应表、字派引、新字辈、宗祠记、炎黄世系简表、鲁氏古谱、世系总图、看谱说明、燕翼公世系，卷二燕絟公世系、寻根问祖，卷三世系、传赞、功德榜、鲁大堡原貌概述、走访纪实、续谱后纪。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1knxu32nsscheo4o
扶风郡三异堂鲁氏宗谱（安徽省/六安市/舒城县）,鲁培根;鲁培艾,鲁,2017,三异堂,始迁祖寿一（字秉权，行一），明代自江西婺源迁居舒城平顶山。五世长茂（字钝斋），明嘉靖间因逃寇迁居邑之高峰山，复迁邑之南乡象冲王家畈东清水湾山头（今鲁家山）。 卷一传家实录、圣谕广训、功德记、功德榜、照片、鲁姓由来、序、贺词、贺信、家规、家训、家诫、书法，卷二图、大宗小宗、家法考证、遗像，卷三字派引、世系，卷四至七世系，卷八契据、执事名目、再版说明、领谱字号、五修领谱名目、藏谱合同。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/z5il11kc2r99qyvq
扶风万氏宗谱（江西省/宜春市/高安市）,万长水,万,1999,锦桥堂,始祖沅，明代人。始迁祖伯达，明代自江西奉新沿里村迁居江西高安伍桥。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/axhy5aw6xcpjrr9n
扶风万氏宗谱（江西省/宜春市/高安市）,万春生,万,1999,锦桥堂,始祖怀德，明代人。始迁祖文鳞，明代自江西新贤港迁居江西高安港坪。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/g394hlahhsmx4gqy
扶风万氏宗谱（江西省/宜春市/靖安县）,万先刚,万,1999,锦桥堂,始祖吾江，明代人。始迁祖锦桥，明代自江西高安筠阳镇迁居江西靖安。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4lfsrnsjxitq8j4q
扶风万氏宗谱（江西省/宜春市/奉新县）,万发良,万,1999,锦桥堂,始祖子华，宋代人。始迁祖思聪，宋季自江西南昌徙居江西奉新沿里村。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6egliu45jigx4qjy
扶风万氏七修宗谱（江西省/南昌市/安义县）,万第林,万,1990,文德堂,始祖秉棋，宋代人。始迁祖祥仁，宋季自湖北麻城迁居江西安义鼎湖乡破塘村。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/coon93gp5qsgttf8
扶风茂陵马氏宗谱（浙江省/金华市/东阳市）,马深桂,马,2006,--,始迁祖大同（字逢吉），唐咸通五年任吴宁（东阳）令，告老还乡卜居松山（千祥水阁）。 谱载宗谱董事会人员、前言、马氏家训、福鼎马氏寻根、永康马宅村序、永康后金龙村序、马氏名人、永康藻川绅士录、西阳居文成浦江、下甘棠村七常祖、下甘棠唐常、居嵊州甘霖湖前、居安文朱锡岭、居千祥吕宅、下甘棠宋常、居兰溪、下甘棠星常、下甘棠居鱼庄、下甘棠高常、下甘棠居仙居、上甘棠居横店杨树蓬、上甘棠居王坑、水阁居桐乡、水阁居福建福鼎、安恬居青田县舒桥乡章巷村、岭下西路居义乌江东下王村、马府居兰溪马涧马坞居福鼎秦屿、马府居义乌江东平畴麻车、横店半爿山村、佐村斯光村（马涧岭黄相头）、横店杨店村、永康马宅村、永康八字墙黄溪村、永康城里马树铺、永康西城办事处后金龙村、磐安大磐寺口村、仙居官路林塘岸村、麻田居永康新店塘花居城里、荟山（土弱）田村金华长大村。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/e64k3ys4w9vvflvm
扶风县窦氏族谱（陕西省/宝鸡市/扶风县）,窦智礼,窦,2017,--,始祖窦融，其四世孙为始迁祖窦会宗，原籍陕西省咸阳市秦都区平陵，于东汉朝时期迁扶风县银窦村(今陕西省宝鸡市扶风县段家镇银豆村”)。 谱载序、前言、凡例、渊源、来源与变迁、世系表、宗族人物、族规家训、诗词楹联、戏剧歌曲、艺文、碑石匾牌、庙宇戏楼、扶风县窦氏在外工作人员、村组干部、老寿星状况、坟地记略、附件、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/d8k7alibunhp2d1h
扶风县涝池岸村冯氏族谱（陕西省/宝鸡市/扶风县）,冯仲明,冯,2012,--,始迁祖名讳不可考，明嘉靖年间从山西洪洞县大槐树下迁至陕西扶风县涝池岸村（今陕西宝鸡市扶风县杏林镇涝池岸村）落户。 本谱为陕西扶风县涝池岸村冯氏长房冯治忠和二房冯治旺后裔谱系。内容分为八章：第一章祖宗追远、第二章宗族大事记、第三章宗族世系、第四章宗族人物、第五章冯氏阳宅与坟茔（阴宅）、第六章宗庙学堂单位、第七章祖德族规家训、第八章民俗古会、附录、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ifrj751bghvam8ls
扶风县涝池岸村冯氏家族(陕西扶风),冯仲明,冯,2012年,--,始迁祖名不详，明嘉靖间兄弟四人自山西洪洞大槐树迁陕西扶风太白乡涝池岸村。四人分四房，后四房外迁，三房绝嗣，谱内只存长、二两房世系。 谱分八章：章一祖宗追远，章二宗族大事记，章三宗族世系，章四宗族人物，章五冯氏阳宅与坟茔，章六宗庙学堂单位，章七祖德族规家训，章八民俗古会，附录、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/c30pl2qzuyb4cxuc
扶风王氏族谱（陕西省/宝鸡市/扶风县）,王介民,王,1990,--,始迁祖曾，宋代人。 第二册传抄1942年修王氏族谱四卷首一卷。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/xa4azv3bx3xjwg12
扶风寨马氏家族志杨家沟（陕西省/榆林市/米脂县）,马润平,马,1997,--,始祖林槐，明末自山西永宁州迁居陕西绥德城东。第四世云风，字顺天，因原居地狭隘，遂徙于陕西米脂东之杨家沟，为本支始迁祖。 谱载居址图片、家族简介、家族志（世系图、世传）。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/271h47wr5jsxmmoa
扶风堂马氏家谱（河北省/沧州市/东光县）,马金铃,马,2021,扶风堂,本谱马氏始祖德昭，元时迁居老马庄（河北东光于桥乡马祠堂村），入仁德乡二三甲，为一世始祖，德昭祖传后三支，长门视远、二门治远、三门平远。二门治远首迁冯庄（东光），其裔分居河西后安庄和河东的马晓山村、肖庄（南萧庄）、马家院、孙博（马家院小庄）、王喇、赵篡、白庄、于集、孟庄（南孟庄）、刘西河、以及南皮汤老家庄等。 马氏二门合谱上下册：谱序、凡例、茔图、世系图、附录、坟记、历年修谱名氏。扶风堂马氏家谱二门首卷：谱序、附录资料、采编名录、英烈、字辈、发源、祭祖文、原谱序等，上下卷世系表、另世系树图单独成卷。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/0kepb0ohqok6e14r
扶风堂万氏族谱（湖南省/岳阳市）,万祥安,万,2009,扶风堂,始祖文魁（讳举），初唐时三度知岳州，遂定居于湖南岳阳。孟（字益初，号功显）为公元二〇〇八年戊子岁湘鄂两省万氏联宗续谱之公祖。 卷首第一编组织名目和派语、第二编当代序文和杂记、第三编历代序训和传赞、第四编古迹图章和诗联、第五编祖先祠墓及祭文、第六编历代源流和名人、附录，卷二(二)上勋章图、本届续谱组织名单、本次续修宗谱新续、派目、源德公源安公世系分迁地点、序文、名人、传、赞、简历、文史资料、大学生录、谱牒发放丁员统计表、古代文化常识、帝王年号、世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/lpg44wn13rv28oue
