谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
龙池陈氏宗谱（浙江省/金华市/兰溪市）,陈传元,陈,2010,--,始迁祖丰（字之大，行千三），元朝皇庆三年应贤能科任将仕郎，仕于豫地，在任清廉秩满归田家计淡然，当酉豹二伯父被害时举族播迁，其父迁溪西时亦依焉，父没之后又与四子佐于元至治元年迁居兰溪龙池，为一世祖。 卷一新修序、追远志、旧序、赞文、家规、凡例、人像，卷二祠堂图、景诗、墓图、议约、祀田记、谱跋，卷三至五世系图。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9tkthc6vfe4ka3q8
龙池陈氏宗谱四卷（浙江省金华市浦江县）,陈兴燕,陈,1939年,--,始祖臨，字善復，行第九，南宋紹興間由臨安入贅浦江楊塢錢氏，遂占籍为浦江人。始遷祖豐，字之大，行千三，臨六世孫，南宋末移居龍池。卷一序、追遠志、家規、凡例、人像，卷二至三系圖，卷四祠圖、詩、墓、約、跋。世系載至第二十二世“悌”字輩。存卷一至三。譜初修於清道光五年，此为六修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/99g5uwa7u4xeaz6b
龙池林氏家谱（福建省/漳州市）,林水笔,林,2015,--,始迁祖迁，明宣德七年自福建莆田迁居漳州漳州龙池港头。 内陆前言，第一篇中华林氏根源，第二篇晋安林氏世系传衍渊源图、世系源流，第三篇龙池林氏祖先世系渊源图，第四篇人物。后半部分为天宅社志。此谱系《[福建漳州]龙文林氏通谱》（馆藏：XP31104）中收录的一支。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/vtr2b3nmkuc1lmv6
龙池廖氏族谱（福建省）,廖诒芳,廖,不详,--,始祖前，字胜启，唐代居将乐。顺昌始迁祖业，泰宁始迁祖万一，归化（今明溪）始迁祖添宁。此谱系将乐、顺昌、泰宁、归化（明溪）四县廖氏合修。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/pu1jhuowssejdvnb
龙池廖氏族谱（福建省）,廖廷儒,廖,不详,--,始祖前，字胜启，唐代居将乐。顺昌始迁祖业，泰宁始迁祖万一，归化（今明溪）始迁祖添宁。据1912年集贤堂木活字本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/qgyemcok3vlt1xig
龙池倪氏宗谱（浙江省金华市兰溪市）,不详,倪,1991年,锄经堂,始祖盈，唐代人。始迁祖宗，元末明初自浦江县迁居兰谿县前倪村（今属墩頭镇）。谱载考、传、景诗、廳记、传记、世系。书名据书签题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/3va7ddrtm69ckwv6
龙池倪氏宗谱（浙江省金华市浦江县）,倪安定,倪,1930年,--,一世祖盈，初自吳兴迁浦阳保安巖，後再迁邑之石陵。始迁祖相，五代时徙遂化乡白巖畈，晚年來居龍池。明人倪尚忠即出此族。有明章拯序。存卷为世表。存卷七。书名据版心题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/coxvkq75kv9ykouu
龙池倪氏宗谱（浙江省）,倪安定,倪,民國19年(1930),--,参见清倪宪存修《浦阳千乘龙池倪氏重修宗谱》条目。存卷为世表。存卷7,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6kj879jg8p1bjqj7
龙池倪氏宗谱（浙江省/金华市/兰溪市）,倪宏山;倪安唐,倪,2007,--,始祖盈（字持之），仕吴越为回图令，初由昊兴迁浦江之保安岩后捨基建静慧院，再迁居石陵村。幼子宗（字仁稠，行元三，号白碑），石陵迁龙池又迁白岩畈晚复迁龙池，以池东有古寺乃捨白岩旧宅而迁之今名白岩禅寺是为始迁祖。 卷一谱序、典礼、名銜、田亩、姓考、祠图、祠记、并记、響记、系图，卷二像图、行讳字母、遗文、诗，卷三位表、监生题名、堂中神主、圣谕、诰勅，卷四家规、家训、谱例，卷五迁居、传、遗稿、赞，卷六传、诗、十景、挽诗、像赞，卷七寿序、参词、像赞、节传、行状、诗赋，卷八传、记、诗、列传、墓表、节传、事实、瑞粟，卷九至十二坟图，卷十三至五十世系、行传。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/mhbvf9qqv3jky72i
龙江蔡氏家谱（广东省/汕头市/澄海区）,澄海市于门公派商湖祖裔孙合,蔡,1990,--,始祖万叶，字延龄，号与潮，宋代人。始迁祖商湖，明代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6dfdfu3fyyz6hera
龙江蔡氏家谱（广东省/汕头市/澄海区）,董英钦,蔡,不详,--,始祖元定。始迁祖仁、智、勇，皆宋代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/esnsebu5qfz2jstg
龙江省嫩江县崔氏世系图（黑龙江省）,崔增昌,崔,據1936年,--,始祖伯良、善向，明代人。始遷祖枝蕃，清代人。書名據圖表題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/rzdzewfxe8rs6jhf
龙江李氏族谱八卷续篇一卷（广东省茂名市信宜市）（广东省/茂名市/信宜市）,李卓英,李,1949,--,始祖火德，宋代人。始迁祖发（号玄锡），清代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/7f3bxqrtzz1a5qxe
龙江匡氏族谱（云南省保山市龙陵县）,匡大一,匡,1997年,--,族原籍湖南辰溪。一世始祖雲程，清康熙初以貿易兼行醫爲業，自湖南遠游至龍江猛柳楊新寨定居。第三代有其明、其賢、其新、其誼四人，轉遷鄰近之向陽村（一名樊家坡），後裔遂分四支。譜載龍江匡姓尋根、家族世系表、裔孫詳録、墓誌選編、歷代文稿選編等。書名據封面題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/qc1qon9dhmca5fp9
龙水白马张氏族谱（山东省/潍坊市/青州市）,张敬桐,张,2010,--,始迁祖云，明初自山东淄博张店区迁居博山区颜神镇（即笼水）。 存谱载序、字辈、世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/k4utzbwoc68d613y
龙氏重修族谱不分卷（江西省吉安市）,龙剑鸣,龙,清乾隆6年(1741),--,是族世居廬陵。一世祖况，字景荀，唐末人。至十六世詰，兩宋之際居邑之禾埠。始遷祖二十三世躍，字幼淵，號蒼崖，宋末元初遷居邑之高沙里。譜存系圖、系表、跋。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/154aj74chqjlixpv
龙氏重修族谱七卷（湖南省益阳市）,龙余盛,龙,清乾隆10年(1745),--,始祖通方，字碧崖，後周時人，原籍江西永新縣，北宋建隆間自湖南茶陵徙居湘鄉榜塘。曾孫福玖，字玉山，號以瓊，南宋紹興間居益陽衡龍橋，爲始遷祖。卷一序，卷二譜例、家訓、家規，卷三碑記、傳贊、墓誌，卷四墓圖，餘卷世系。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5ap75ehk8shs16sm
龙氏贵公六修族谱（湖南省/益阳市/安化县）,龙鼎成,龙,1992,敦厚堂,"元时始迁祖龙贵(字朝暹)由陕西省西安市迁湖南省益阳市安化县。 卷首一修谱序、源流考、墓志铭、名人传、宗祠记，卷首二诰命、派语、墓表、先人记略，卷一至卷十一世系,卷十三至卷十七世系。",https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8f96qaz9uz5xzgox
龙氏观保公族谱 : 广东省英德市横石水镇横岭田心龙（广东省/清远市/英德市）,龙寿南,龙,2004,--,始祖观保（行五），明永乐年间自广东英德城帽峰山下迁至龙塘冈之缺牙围开基。四世孙辉（字何胜，行一），转徙田心围（广东省英德市横石水镇）创居。 谱载田心龙概况、重修始祖观保公祠概况、姓源、祖源、龙氏人才辈出、江西永新龙庚字西仲公裔孙发迹示意图、世系、家训、辈字悉、民间习俗等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/t8h1kwhiu8u6bdi5
龙氏续谱十五卷（湖南省衡阳市）,龙通变,龙,清同治4年(1865),敦厚堂,始遷祖昊澄（字懷郎），北宋景德間自金陵遷居湖南衡陽三合橋。至元末，十三世福雲（字允郎）、祿雲（字典郎）、元雲（字惇郎）分啟三房。卷一譜序、目錄、任事人名、凡例、班行、源流序、家禮、治家格言、家規、契據、收譜字號、祀田記，卷二傳、行略、墓誌銘、壽序、祠堂圖、墳山圖，卷三系圖，前十三代齒錄，卷四至十福雲世系圖、齒錄，卷十一至十二祿雲世系圖、齒錄，卷十三至十五元雲世系圖、齒錄。（館藏：994296-304為光緒修本，1050518-543為民國修本）書名據版心、書簽題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/v1o9j5nwp2biitfl
龙氏续谱二十六卷（湖南省衡阳市）,龙笃先;龙瑞笙,龙,民國25年(1936),敦厚堂,參見龍通變修《[湖南衡陽]龍氏續譜》條目（館藏：1026147-161），另975239-260為光緒修本。（始遷祖昊澄（字懷郎），北宋景德間自金陵遷居湖南衡陽三合橋。至元末，十三世福雲（字允郎）、祿雲（字典郎）、元雲（字惇郎）分啟三房。）。卷一新序、目錄、譜序、源流序、名目、凡例、像、贊、墓表、墓誌、實錄、班行、祠堂記、祠堂圖引、契據、家規，卷二家規、跋、老屋記、祀田記、傳、墓誌銘、壽序、藝文，卷三壽序、傳、山圖、跋，卷四至二十六世系圖、齒錄。缺卷十七。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bjaasy7gmuijvo8g
龙氏续谱二十二卷（湖南省衡阳市）,不详,龙,清光緒二十四年（1898）,敦厚堂,始遷祖昊澄，字懷郎，宋景德間由江西永新遷湖南衡陽三合橋。卷一至三譜序、凡例、源序、家禮、家規、三箴、契據、老屋記、祀田記、傳、藝文、墓誌銘、壽序、祠堂圖、墳山圖等，卷四系圖、齒録，卷五至二十二齒録。書名據版心、書簽題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/upjkmz67viahh36m
龙氏续修族谱六卷（湖南省）,不详,龙,清同治元年（1862）,敦厚堂,書衣題小車龍氏續譜。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/zwqs3kjqyrvz7z7s
龙氏续修族谱六卷首一卷(湖南安化),龙泽南;龙岳腴,龙,清光緒24年(1898),敦厚堂,參見清龍來玉修《[湖南安化]龍氏續修族譜》條目（館藏：971714-729）。始遷祖時霶（字沛寰），元代攜子自湖南湘鄉遷居安化，其子貴居一甲，道居八甲，興自安化分遷新化，伯後裔失考，仲居安化石蹬鋪一甲。此系貴（字朝暹，行九郎）支所修。明初，貴有曾孫八，此為思聰（字明輝）、思義（字信忠）、思美（字全忠）三房合譜。卷首目錄、聖諭、源流、譜序、序、凡例、宗規、五服圖、傳贊、歷代仕宦科名、首事名目、祠堂圖、山水圖、魚鱗圖，卷一歷代源流、聰房世系，卷二至五義房世系，卷六美房世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/cm0ghp75dxxjqyw0
龙氏续修族谱八卷首一卷（湖南省常德市汉寿县）,龙镜海,龙,民國6年(1917),敦厚堂,始遷祖萬二，元末遷居漢壽太平橋攀桂坊，後遷登津坊青家巷。卷首序、源流、傳贊、凡例、教家條例、家規、塋圖、跋等，餘卷世系。書名據版心、卷端題。二修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/byyezanl3tmdzc1b
龙氏续修族谱不分卷（湖南省）,龙盛廷;龙起凤,龙,清咸豐7年(1857),敦厚堂,参见清龙来玉修《[湖南安化]龙氏续修族谱》条目（馆藏：971714-729）。（始迁祖时霶，字沛寰，元代携子自湖南湘乡迁居安化，其子贵居一甲，道居八甲，兴自安化分迁新化，伯后裔失考，仲居安化石蹬铺一甲。此系贵（字朝暹，行九郎）支所修。明初，贵有曾孙八，此为思义（字信忠）、思泉（字时溥）、思美（字其中）三房合谱。第一册圣谕、诰勅、谱序、传、艺文、簪缨图、坟山、家训、服制图、总图、世系等。书名据版心、书签题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/pvhlkwwucdd4p9bu
龙氏续修族谱不分卷（湖南省益阳市安化县）,龙来玉,龙,清咸豐七年（1857）,敦厚堂,始遷祖時霶，元時携四子由湖南湘鄉遷安化，其子貴居一甲，道居八甲，興自安化分遷新化。此是貴、道、興三房各支合修。第一册录新舊譜序、五服圖、志文、墳山、龍氏源流圖等。其餘十五册录世系。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/x5q5fxg4qadtlxo5
龙氏琮公六修族谱（江西省/吉安市/永新县）,龙衍庆,龙,2001,--,始祖庚（字西仲），唐末由湖广道州（湖南省永州市））仕庐陵吉水丞（江西吉安市），秩满休官，择居永新县顾村莲塘（江西吉安市）。五世孙琮（字黄石），继迁固塘（江西省吉安市）。谱为琮之子经（字正则，行一）、綧（字厚则，行二）二公裔孙合修谱。 卷一谱引、谱论、历修谱序、龙氏姓源、龙氏宗源、袍陂经公舜卿公下世系图表等，卷二袍陂舜臣徙泰和甘竹返居庄源诚公下世系图表、莲塘綧公舜用及舜举公下世系图表、历代先祖名爵录图、袍陂龙氏历代源流、文萃、人物传、麟凤录、诗选、人文景观、民间习俗、家训六则等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6kjnqjkaqd1nglwb
龙氏泉公六修族谱二十卷首二卷（湖南省益阳市安化县）,龙律苏,龙,民國31年(1942),敦厚堂,始遷祖時霶，元時携四子由湖南湘鄉遷安化，其子貴居一甲，道居八甲，興自安化分遷新化。此是貴、道、興三房各支合修。本房始遷祖貴，字朝暹，行九郎，元末遷居安化一甲。貴曾孫思泉，字時溥，爲本譜房祖。卷首例言、序、家規、家訓、服制、祠圖、派語、制誥、文苑、仕宦、兆域、源流，餘卷世系圖表。書名據版心、書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5sqqi558hvxbhi3c
龙氏族谱：四川省宜宾市屏山县鸭池乡廖家庆（四川省/宜宾市/屏山县）,龙学模,龙,2016,--,清康熙五十三年（1714），始迁祖龙逢赢从湖南麻阳县（原晴云乡，现大桥江乡石龙溪村桐木冲）启程徙川，于屏山县书楼乡（现鸭池乡）新落村（现隆兴村）廖家庆落籍。后分廷蛟、廷榜二房。 第一章龙氏源流追溯，第二章龙氏族规家教，第三章敕封诏书赠言，第四章四川屏山县鸭池龙氏，第五章龙氏谱序选录，第六章龙氏人物简介，第七章龙氏文化艺，第八章龙氏分支字派，第九章族谱附录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/vgspbun5u69po1wj
龙氏族谱：伯淮公世系（重庆市/重庆市/璧山区）,伯淮公世系族谱编委会,龙,2013,--,龙姓起源涉及多个神话，现不可考。但龙姓主体是以舜帝纳言（“纳言”是当时的一种官职）大臣龙的名为姓，属以官职为姓。中华龙氏始祖是伯高公。龙氏江西永新开基祖西仲公，龙氏广东长乐（五华县）开基祖伯淮公。广东长乐开基祖伯淮公祠，坐落在广东省梅州市五华县龙村镇。本谱是龙姓通谱，主要记载广东、台湾、重庆、四川、贵州、广西省的龙姓世系，重点在广东和四川。重庆壁山龙氏，属伯淮公世系。十四祖伯淮公定居福建长乐县下潭。清雍正三年，伯淮公十二世孙有潜公十三世孙法圣公，同子孙士登，迁至重庆壁山南境福里五甲磨滩河。 本谱分三卷，第一卷为总谱，载龙氏的起源、先祖的祠堂、谱序、世系史录、人物宗贤（即龙氏各时期的名人传记）、皇帝的敇诏文、新中国成立后的龙氏名人，龙氏的祖德家训、龙氏文化、宗族联谊、文物。第二卷载广东省五华县、紫金县、陆丰县、惠东县、潮州市、深圳、台湾新竹县等地的龙氏世系录。第三卷载重庆壁山、四川宜宾、乐山、贵州毕节、仁怀、广西贵港等地的龙氏世系谱。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/va6z7o5zncjizn4w
龙氏族谱（重庆市/重庆市/石柱土家族自治县）,龙绪祥,龙,2000,--,始迁祖万俸、万像、万明，清雍正八年随湖广填四川之大潮入川，万俸落业四川省万县迁丘塝，万像落业四川省梁邑白洋河杨家垭口，万明落业四川省梁邑银河桥。 谱载前言、谱序、辈份谱、世系图、世表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/sjifkc7914k8uwgy
龙氏族谱（湖南省邵阳市武冈市）,龙承先,龙,清光緒二十八年（1902）,敦厚堂,始祖采濂，字啟儒，宋代人。始遷祖國顯字泥封，國侯字榮封，皆明代人。存卷首、卷一、二。書名據版心題。四修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bmiamfvfg4zpy9f3
龙氏族谱（湖南省怀化市芝江侗族自治县）,龙成斌,龙,2002年,敦厚堂,此是芷江龍氏統宗譜，而以福禄一支爲主。奉東漢零陵太守述（字伯高）爲各支共祖。福禄字爵天，號廣源，原籍江西豐城，明洪武間從軍，征雲貴有功，鎮守沅州（治所在今芷江縣），遂定居於沅。載新舊譜序、歷代人物簡介、源流世系圖、各支世系圖、墓圖。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/t1ddsye4blep7ru4
龙氏族谱（湖南省怀化市会同县）,不详,龙,據清光緒十七年（1891）,武陵堂,始遷祖宗旺，宋代人。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/muluhwjwjpei7ivd
龙氏族谱（湖南省岳阳市）,不详,龙,民國,--,始遷祖德九，傳十三世時至清康熙間。存卷二、四至十一。書名據版心、書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/k6x8kfd8c51lsauz
龙氏族谱（湖南省岳阳市湘阴县）,不详,龙,清,武陵堂,始遷祖秀三，字芳楚，號實堂，原籍江西吉水縣，明洪武二年偕兄弟遷湘，秀三居湘陰盤江石熨斗山。存卷爲派紀。存卷二。記事至清光緒間。書名據版心、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/3usozkgg9fm1f5mm
龙氏族谱（湖南省岳阳市湘阴县）,龙世恩,龙,民國6年(1917),武陵堂,始遷祖秀三，字芳楚，號實堂，原籍江西吉水縣，明洪武二年偕兄弟遷湘，秀三居湘陰盤江石熨斗山。存卷載傳記、詩文、墓圖、祠記、文契及派紀等。存卷二。書名據版心、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/l9hiio32ixjdfphb
龙氏族谱（湖南省/衡阳市/常宁市）,龙启资,龙,1997,--,明洪武年间，始祖龙明聪从江西省迁湖南省衡阳市，四世孙龙庆洪于明永乐年间，又迁湖南省衡阳市常宁市埠塘牌楼。 卷一序文、大事记、风采人生、诗词集锦、原谱章则应用、龙氏史记、原谱总汇、原谱艺文、后记，卷二至卷三世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/n7zjqviqpx3sr1dp
龙氏族谱（湖南省/怀化市/麻阳苗族自治县）,龙家林,龙,2001,武陵堂,明洪武年间，始迁祖龙贤甫，从沅州（今湖南省怀化市芷江侗族自治县）迁到麻阳石龙溪（今湖南省怀化市麻阳县大桥江乡石垅溪村）。 谱载圣谕、修谱首事、名录表、像图、序、续修说明、源流总记、墓志、坟山图、碑记、凡例、人物记传、世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/pbqhb8wi2ky84fot
