谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
许昌西小宫寨郑氏宗谱（河南省/许昌市）,郑继昌,郑,1992,--,始迁祖钰，字国珍，明嘉靖二十年从河南新密县岳村迁到许昌西小宫寨。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/iiqh2zeraa3ntvbc
许昌祁庄村卢氏宗谱（河南省/许昌市）,苏青龙,卢,2019,--,始祖仲升，于元至正十五年自河南临颍县北里仁乡迁居许州（河南许昌）城内西南隅城隍庙西。谱以其七世孙明代人元（字宗善，号真庵）为许昌一世祖，始记世系。始迁祖元六世孙昆光（又名久光，字鉴远，行一）、昆明（又名久明，字照远，行二）兄弟于明崇祯十四年迁居邑之龙泉保祁家村槐树岗东麓。 册上前言、大事记、地图、引言、序、记、字派世辈、考、铭文、题词、祭文、照片、名录、宗规，册中世系图、册下世系表、勘误、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hkij49gaut69wi1c
许昌尚集镇尚氏家谱（河南省/许昌市）,尚喜全,尚,2016,昭武堂,始迁祖圭（字复白），元代授昭武将军，居河南许昌城北十二里（古德礼镇），葬尚集镇。 谱载图片、谱叙、谱序、尚姓起源、尚氏家训、昭武堂尚氏字辈、尚氏人物衍进图、尚氏近现代人物、十四序人物传记简历、考正并跋、墓碑记、尚氏族谱总图式、世系、十四叙捐资功德榜、附。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6zifjoc4qyzds94e
许文正公世家谱不分卷（河南省焦作市）,许天,许,清道光十八年（1838）,--,始遷祖衡，字仲平，號魯齋，元間卜居焦作李封村。元代人許衡、許師可皆出於是族。書名據書衣題。六修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hde4773tmrz1fast
许府历代宗谱及全家年庚录一卷附雷土州土官宗谱（广西壮族自治区/崇左市/大新县）,许贤,许,1949,--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/xy6ly9n8m93zu1ad
许岸张氏宗谱（浙江省宁波市奉化市）,不详,张,1917年,--,始祖良臣，字武，號雪窗居士，宋代人。始遷祖四六，宋代遷居奉化縣許岸村。卷一行第，卷二系圖引、源流圖、世系圖，卷四派傳。存卷一、二、四。書名據版心、卷端題。譜初修於明代。五修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9z1lna4o2fxexc8x
许岸张氏宗谱六卷（浙江省宁波市奉化市）,毛梦龙,张,1948年,永思堂,上譜之續修譜。卷一目録、凡例、舊序、行第，卷二系圖，卷三、四世傳。書名據版心、目録、卷端題。存卷一至四。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5vlo9r13kkzatcg7
许家系统图（台湾省/屏东县）,不详,许,不详,--,始祖凤生。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/cdbd4abut6py8tuk
许家族谱（台湾省）,许呈中,许,1981,--,始迁祖天成（谥敦良），清季迁台湾。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/rnldgyfcrofrz1rn
许家族谱（台湾省/桃园市）,许中和,许,1971,--,始迁祖石步，清季迁台湾。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/fpbc6vvud1dglfan
许家族亲系统图（台湾省/彰化县）,不详,许,1983,--,始迁祖泉，清季迁台湾。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/p32585e5h5w3rxbr
许家宗谱（台湾省）,许银城,许,1980,--,始迁祖都，清季迁台湾。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/zgp49osodogmt4dv
许姓龟山大祖派下族谱（福建省/漳州市/诏安县）,合族,许,1991,--,始迁祖耐京，宋末迁福建诏安。是为裔孙长房祖谱，房祖松崖。龟山一世广隆，清季开基许厝寮村。 谱载一世至十五世之世系及族人移民台湾之行实。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/t7wlsxr5iqn8ber1
许姓远祖神农氏世系（全国）,许嘉立,许,1981,--,内录许姓远祖神农氏至文叔四十代世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9cm5bmcuozfej3rz
许姓瑶林世系三房泮公至四十六世祖棍下在台宗亲特刊（台湾省）,不详,许,1984,--,据第一次宗亲会纪念刊（1984年）之资料编目。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/x98aishcnrsyef28
许姓族谱（台湾省/台北市）,许阿顺,许,不详,--,始祖若。始迁祖朝（字仲翔），龙溪县徐翔人，明代擕家渡海迁台湾，定居于台北县石门乡老梅村。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/rzl8qucq869yn5iu
许姓族谱（台湾省/台北市）,不详,许,1964,--,始祖武靖（字元亮），汉朝人。迁台湾始迁祖赖家。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/pxhpl3zyzknhf54y
许姓族谱（台湾省/台北市）,不详,许,1969,--,始祖元亮（名武靖），汉朝人。台湾始迁祖赖长、加寿。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/kkbnxi7ljdn5paph
许姓族谱（台湾省/澎湖县）,许清,许,1979,--,始祖忠辅（行五十郎），元末人。后人再迁澎湖县望安乡。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/jc8akcfj85glnvnh
许姓族谱（台湾省/屏东县）,不详,许,不详,--,谱奉福建晋江龙江乡人五瑯（字求正，号东慕）为始祖。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/gfks6dwxn5fwupxc
许姓族普［谱］所编字延各位分居阅览表（台湾省/台北市）,许松,许,1964,--,始迁祖健总，号朝总，清朝人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/lfgmvksljdwreitt
许姓帝德公派下七房第七柱族谱（台湾省/云林县）,许良琴,许,1974,--,始迁祖帝德，清季迁台湾。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9lghcoear1gy8gnj
许姓宗祠兴建记等资料（台湾省/新北市/新庄区）,许英彦,许,1985,--,始祖爱，唐朝从福建省漳州市迁到泉州晋江瑶林石龟十七八都许厝西（今福建省泉州市晋江市龙湖镇石龟村）。清朝时期，后裔式生迁台湾台北市新庄区，是为始迁祖。 谱载风俗习惯、前言、入闽年代考、源流考、结语。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1ngjxld5gc9dp2ij
许姓各族始祖故居简介（全国）,许嘉立,许,1981,--,内录湖南、河南、福建、江西及金门、澎湖等地许氏故居简介。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/nyztn2ppacwu87hk
许姓列祖名人传（全国）,许嘉立,许,1997,--,内录自三皇五帝至今许姓名人传。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/w9uavedvo932ugp9
许姓世系图（台湾省/桃园市/大园区）,许金用,许,1985,高阳堂,始迁祖士经，清咸丰年间从福建省漳州市漳浦县迁到台湾省桃源县大园乡内海村（今台湾省桃园市大园区内海村）。 谱载世系图。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/v1ibe26rk4ki72kg
许太岳渡台宗珪公宗关公宗琴公世系族谱（台湾省）,许再添,许,1993,--,始迁祖宗关，清乾隆十年携弟宗珪、宗琴从福建泉州府晋江县（今福建省泉州市晋江市）渡台，在文山郡深坑庄坡内坑抱子脚开拓基业。 谱载谱序、族史、各支世系等,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1zwfrysse795j7hv
许公戆官族谱（台湾省/高雄市）,张秋娥,许,1985,--,始祖戆，清朝人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/3qxgg95ahv7q5nbo
许公天成派下系统图（台湾省）,许福隆,许,1985,--,始祖大经，明朝人。始迁祖天成，清季迁台湾。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/gsin59ha5xac1r1v
许世隆家史（黑龙江省/哈尔滨市）,许广宇,许,2003,--,始迁祖世隆，清咸丰间随父明德自山东蓬莱七甲村（今划归龙口市）迁居辽宁金州皮子窝（今大连普兰店皮口镇），后世隆复迁黑龙江哈尔滨。 谱载出版说明、前言、许世隆本家宗谱数计、许世隆北迁示意图、许世隆三代血亲示意图、世家、家系、附。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/vodvxnoizalz2rnp
讷音富察氏家乘不分卷（北京市）,恒敬,富察,清嘉慶十二年（1807）,--,始祖穆當阿，明代人。始迁祖图禄錫，清代人。书名據书簽题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6bieqd4gnfmv2jlv
讷音富察氏增修支谱不分卷（北京市）,德馨,富察,清,--,始祖穆當阿，明代人。始迁祖图禄錫，清代人。书名據版心题。记事至清光緒十六年。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/zz2b94zkzrhnm85n
讷河地方满族佟氏世系谱牒一卷（黑龙江省）,不详,佟,--,--,始迁祖那郎阿，清代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/anoeob87qbe1jwps
计都盛原堂岳氏宗谱（甘肃省/平凉市/庄浪县）,岳安峰,岳,2015,盛源堂,元末明初，始迁祖岳流达从河南省安阳市安阳县永和镇迁甘肃省平凉市庄浪县岳堡乡。 卷一彩图、谱序、姓系、世系、纂修说明、纂修凡例、诗、像赞、传、条例，卷二宸翰、恩论、褒典，卷三家集、忠武王集、奏议、公牍、表、跋、诗词、序、记、赞，卷四昭忠录、诗赋颂、祠源、义勇传、十贤传、历朝庙碑记，卷五至卷十二世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/36q6a4ple3a66s6z
计然村何氏谱十四卷首一卷（浙江省宁波市奉化市）,江五民,何,民國19年(1930),世德堂,始迁祖嘉丰，自奉化日嶺迁計然村，时在明中叶。卷首序文、谱例、古谱序录，卷一至九世系，卷十至十四传记、贈言等。书名据版心、书名页、卷端题。三修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/z4fidpnw7g43jtxx
计氏春秋广西计氏族谱（广西壮族自治区）,计大开;计智谋,计,1996,--,始迁祖国选，山东人，明洪武四年（1371）随军南征，以功授巡检职，后定居马平县五都都亳镇（今广西柳州市柳江区洛满镇福塘村）。 谱载广西计氏宗族概况（由来、分布优良传统等）、计氏豢龙传、柳州名贤计宗道、人物成就、计氏巾帼、新中国成立后计氏子孙在外工作及现在校大学生名录、艺文、历代计氏宗族名录、历代先祖生卒及墓冢分布、附录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/tly4n4wx3gw8oj9h
计亭蒋氏宗谱六卷（江苏省无锡市宜兴市）,蒋汉林,蒋,1940年,燕贻堂,始遷祖稱，明代人。書名據版心、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hgx59ewy4b41qe11
言氏家谱不分卷（江苏省苏州市常熟市）,言梦奎,言,清乾隆,--,谱分遺像图、历代像赞、大宗图、统系图、录言氏六禮、历代谱序、古蹟、祭儀注、历代崇賢恤後典、历代崇賢奏疏、历代名人记序跋、历代名人诗咏、历代名人题匾對、人物、贞節、驅除异类等。书名据书衣、版心题。八修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/r81uwub5upvx7a96
言氏家乘不分卷（江苏省苏州市常熟市）,言敦默,言,清嘉庆十二年（1807）,--,始迁祖如泗，字素園，晚号園叟。书名据书衣题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/odauvi8jq3mqbjwf
言氏六修家乘二十三卷（湖南省株洲市）,言定谟,言,1925年,--,始迁祖壽孙，一名壽二，字德永，諱志学，明代人。书名据版心题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6hzcjhs9f69cl1fk
言坑贺氏支谱不分卷（江西省吉安市永新县）,贺大平,贺,清乾隆37年(1772),--,始祖凭，字中心，唐代人。始迁祖授，字十一郎，宋季自良方分徙言坑。譜載譜序、世系等。书名據譜序题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/34plamvxrliwsmd6
解读白沙［简氏］重修谱二卷（江西省南昌市）,不详,简,2000年,--,本族遠祖蓋自湖北麻城遷來，其名字、時代都已不可考。族人世居桐源、白沙、京台三處山村。本書是對乾隆二十六年譜等舊譜作詮釋、考證，故稱“解讀”。上卷是考證，下卷依舊譜載各房齒录，奉元代前期人永慎（字二其，行盧一）为始遷一世祖，實則亦不可信。據排印本複印，書名據目录題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/pnneuhz9e9ygtsb4
解读番禺市桥陇西家谱（献给我的家族）（广东省/广州市/番禺区）,李世彬,李,2001,--,始祖邵，北宋南迁广东南雄。四世孙仙芝，北宋末因避乱转迁广州河南（广州海珠区）。八世孙志道（号渔湾），南宋时再徙居番禺市桥。 谱载解读《番禺市桥陇西家谱》、对先祖的追溯、《家谱》释疑、七世祖昂英的部分传世诗词等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/is9zu2s3czsd4zwm
解氏谱略二卷（天津市）,解洵,解,--,--,始祖得榮。始遷祖仕衢，字耀垣，清代人。民國間傳抄清乾隆間修本。書名據書名頁題。記事至清乾隆十八年。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/wvhyegkv59lrc4oa
解氏族谱（辽宁省辽阳市）,解生柱,解,1995年,--,始祖廣達。始遷祖景時，清代人。書名據書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hs9kk4uqlito99f5
解氏族谱（山西省/忻州市/原平市）,解侃,解,2014,--,始迁祖解芝秀，字磐石，明洪武二年（1369）由洪洞县衔命迁崞县南西头，后移居北西头。已传一十七世。第三世崇合之后为东股，崇满之后为西股，崇亮之后迁大同城西二十里解家庄。 谱载前言、世系表、始迁祖解芝秀石碑照片1幅、解捷传记1篇。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/tm25b9n2vvacpmls
解氏族谱考略（台湾省苗栗县）,解爱玲,解,1979年,--,始遷祖立法，清代山東省煙臺人。始遷祖作新，民國時移居臺灣省苗栗縣苗栗鎮。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/tcepxuynayh4d2q3
解氏族谱四卷（山东省德州市庆云县）,解玉田,解,1932年,--,始遷祖汝梁，明代人。書名據版心、書簽、書名頁題。九修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/x63j9nhubiytfgy1
解氏族谱不分卷（辽宁省本溪市）,不详,解,清光緒三十三年（1907）,--,始遷祖烏拉氣，清代人，先祖居吉林省烏拉街，以地名得姓，至六世祖始冠以漢姓解氏。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/eyb93f27hr2q5cbz
解氏族谱不分卷（山西省运城市万荣县）,解孝雍,解,清,--,始遷祖德，原籍稷山縣，明代娶萬泉縣（今萬榮縣）北牛池村劉氏女，遂居北牛池。譜載序、世系表等。書名據序目題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/wn7ig6ac38qnj59g
解氏族谱.重庆市南川县解升公后裔（重庆市/重庆市/南川区）,解泽渊,解,2011,--,明朝时，始迁祖解升从江西省宁江市新喻县迁至重庆市南川区。 谱载姓氏源流、解姓渊源、得姓始祖、迁徙分布、解氏郡望堂号、解氏名人、解姓宗祠通用对联、老谱照录、解氏信息、解氏家谱、世系图、世系录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6o6i1vkrczzalcnn
解氏族谱(湖南张家界),解宗龙,解,2015年,--,始祖胜明，明洪武三十年由江西吉水县同水河迁居岳州府永定卫（今张家界）。谱载六世梦麒支谱。 谱载谱书说明、祠堂、祭田、茔山、传、世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/58j4r7jl65py2def
解氏族谱,解维业;解思华,解,2008,--,始迁祖渊，元朝年间官即墨百户遂因家于墨居县治之右。七世支祖琏（字太乙），清顺治年间从柳沟移居前柘村。 谱载序、世谱每次刊修增修时间、祖茔志、碑记、宗派之图、祖茔续记、祖茔界域、祭仪、祝文、行礼仪注、祭田、修茔、庄田数目地段坐落、谱例、谱记、重修族谱序、命名定式、世系图、世表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/qeg72i2va1wva84f
解氏支谱（山东省/青岛市/即墨区）,解祯祚,解,2000,--,元朝，始迁祖解深迁居山东省青岛市即墨区田横镇，迁出地不详。 谱载序、几项说明、谱例、世系图表、附。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/n4ywc1ge656rlwkn
解氏家谱（云南省/昆明市/宜良县）,佚名,解,2021,--,始迁祖解启龙，于明朝洪武十五年间（1382年）随将领南下灭元，进入云南，后受封定居于宜良瓦窑坡（今隶属于云南省昆明市宜良县狗街镇瓦窑坡村）。 谱载目录、谱序、自序源流、碑文、世系表、家训、家谱续编。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2nfqj7zvr3wsndw8
解氏家谱（陕西省/榆林市/神木市）,解氏家谱编纂委员会,解,2019,--,始迁祖名讳不详，据推测由明朝山西洪洞县大槐树下移民至陕西神木市盘西里二都二甲（今陕西省榆林市神木市解家堡乡解家堡村）。 本谱为陕西神木市解氏家谱。谱载姓氏探源、陕西省神木县解姓序谱、十六辈谱、家训、解姓家族3-7辈集中居住地简介等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/s2uflrafme7itl6f
解氏家谱（山西省运城市稷山县）,解大椿,解,--,--,始祖元，字善長，元代人。始遷祖克儉，清代人。複印1980年抄本。書名據書衣題。四修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/l96n3lzcrw2bca37
解氏家谱（山东省/烟台市）,解北梓,解,2012,慧迪堂,始迁祖汝奇，明末清初，忽遭孔寇之乱，在乳母的庇护下幸免于难，居于登郡焉。 谱载谱序、续修说明、字辈谱、世系表、附录、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hwif2u6tp3fhye3r
解氏家谱图不分卷（陕西省渭南市韩城市）,解世堃,解,1920年,--,始祖進，元代自河東稷山縣移居韓城北原。書名據書衣題。五修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/oghje24clfyd1s4f
解氏家谱图不分卷（陕西省渭南市韩城市）,解士锡,解,清乾隆十五年（1750）,--,始祖進，元代自河東稷山縣移居韓城北原。書名據書衣題。三修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/vzg6mr5afc6zcwc9
解氏家谱图不分卷（陕西省渭南市韩城市）,解兰芬,解,清道光十八年（1838）,--,始祖進，元代自河東稷山縣移居韓城北原。書名據書衣題。四修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/u5nibnfq32si4qvk
