谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
芳塘余氏支谱（江西省/上饶市/广丰区）,余甲崽;等,余,1997,--,参见林芳棠修《[江西广丰]芳塘余氏支谱》條目（馆藏：1045345-352）。始祖郅（行十五），唐中和间避乱自信州（今江西上饶信州）铅山紫溪迁上饶石臼。三世洪（行五），五代后梁时自石臼迁上饶军迁。八世沂（字归圣，行五），约北宋后期由军迁徙居上饶南泸。十六世圣谦（字尊光，号亨斋，行谦四），元皇庆元年由南泸迁广丰余村。十七世君德（字懋修，号象山，行玉十五），元末明初自广丰迁屏石余坞。始迁祖二十世玺（字朝宝，行义十三），明正统弘治间自屏石迁芳塘。本谱为二十六世应胜（行富九）后裔之支谱。 卷一新序、旧序、谱例、图、宦业、行传、寿文、志铭、诗赞、谱跋，卷二至五世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/3rx2ac4mzyv9m7lq
芳塘余氏支谱八卷（江西省）,余永海;余维锷;林芳棠,余,民國31年(1942),--,始祖郅（行十五），唐末避黃巢之亂自泗州遷居信州鉛山紫溪，後贅居上饒石臼。三世洪（行五），五代時遷居軍遷。八世沂（行五），北宋時遷居上饒南瀘。十六世聖謙（字尊光，號亨齋，行謙四），元皇慶元年遷居廣豐余村與梅溪。聖謙次子君德（字懋修，號象山，行玉十五）元末明初復徙邑之廿二都屏石余塢。始遷祖君德曾孫璽（字朝寶，行義十三），明中期遷居邑之芳塘。本譜記璽傳玄孫、明末清初人繼俊（行榮七九）一支。卷一誥封、譜序、譜例、陽圖、像圖、墓圖、祀產、譜跋，卷二宦業、行傳、壽文、志銘、詩讚，卷三藝文、詩古，卷四譜綱，卷五至八行目。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ly1gpigsp71ext9r
芳塘余氏宗谱（江西省上饶市广丰县）,不详,余,清,--,存卷为行传。存卷二。书名据版心题。记事至清同治间。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1nsc1f94s89r5qyc
芳塘余氏宗谱（江西省/上饶市）,刘联龙;余启满,余,1999,--,始祖郅（行十五），先世居浙江遂安，至梁武帝大同九年从信州铅山紫溪，于唐中和时避黄巢难徙上饶石臼赘朱氏遂家焉。始迁二十世祖玺（字朝宾，行义十三），明季由屏石徙居芳塘居焉。 卷首上谱首篆字、国子监、新序、五言律诗、裔孙星石词序诗、历届重修谱序、凡例、字派、宗祠族事、议程摘录、重修执事芳名、领谱字部，卷首下英杰、裔孙记载并赞、前届重修执事芳名、历届重修名人传、往届诗词，卷二祖像、阳基图志诗、祠堂图、花门楼阳基图等各小房阳基屋图、墓图、谱跋，卷三至八世系、行传。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4lql6xurq2m35hp6
芳塘余氏宗谱八卷(江西广丰),刘联龙,余,1999年,--,參見林芳棠修《[江西廣豐]芳塘余氏支譜》條目（館藏：1045345-352）。始祖郅（行十五），唐末避黃巢之亂自泗州遷居信州鉛山紫溪，後贅居上饒石臼。三世洪（行五），五代時遷居軍遷。八世沂（行五），北宋時遷居上饒南瀘。十六世聖謙（字尊光，號亨齋，行謙四），元皇慶元年遷居廣豐余村旁梅溪。聖謙次子君德（字懋修，號象山，行玉十五），元末明初復徙邑之廿二都屏石余塢。始遷祖君德曾孫璽（字朝寶，行義十三），明中期遷居邑之芳塘。卷一上新序、五言律詩、歷屆重修譜序、新凡例、字派、宗祠族事、議程摘錄、名目，卷一下芳塘余氏英傑、裔孫記載并贊、舊名目、名人傳、往屆詩詞，卷二遺像圖璽公陽基圖誌詩、祠堂圖、陽基圖，卷三世系圖，卷四至八世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/45kc2dw077i5x4lh
芳储乡西冲山水口张姓氏族源流一卷（湖南省长沙市宁乡县）,不详,张,1948年,--,此譜僅收歷代譜序跋、氏族源流。書名據書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/tiuarvr36lhkkzby
花麦田陈氏支谱四卷附一卷 （湖南省株洲市醴陵市）,陈述明,陈,清光緒二十四年（1898）,聚星堂,始遷祖子絨、子紃、子綱、子糺、子紀，皆清代人。書名據書衣、,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9s73w7w95a76eo95
花雨流芳 : 石林蒙古族杨氏家族轶事（云南省/昆明市/石林彝族自治县）,杨筠如,杨,2019,--,始迁祖普鲁海牙（BoluKayalik），生于蒙古，仕元，官至武德将军、大理路总管，移驻路南，后代改姓杨。明万历间贵阳通判以成出此族。 谱载族源族别、历史人物、今人文章、家族文化等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/gnvgdbpw8yrfqkg4
花门楼李氏支谱四卷（湖南省长沙市）,李怡生;李瑞隆,李,民國19年(1930),陇西堂,始祖伯順，字從和，宋代移居江西南昌豐城湖茫。十七世孫元選，字於衆，明初徙湖南瀏陽東鄉。始遷祖旺秋，字洪淑，二十八世孫，明代又遷長沙花門樓。卷一譜序、譜事、派字，卷二凡例、祠宇、祭事、家規、源流、世系圖、垂絲圖，卷三世系，卷四祠圖、墳墓圖、服制圖、領譜録、傳。書名據書衣、譜序題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/k95hz9cyikude2qi
花都市［庾氏］新泰永新公支系谱（广东省广州市花都区）,庾宝根,庾,1999年,--,始祖同上。六世孫公相，遷居廣東順德龍江。始遷祖永新，公相後裔，俗稱“庾十萬”，再徙南海縣水西司華寧堡新泰村（一作新太村，今屬花都市）。譜載世系等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/7m67kp2b5uk5jozm
花都市唐美村［庾氏］一秀公支系谱（广东省广州市花都区）,庾健生,庾,1999年,--,始祖同上。始遷祖一秀，東晹十世孫，明洪武間自東莞茶園移居南海唐美村（今屬花都市）。譜載序言、世系等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/h6vctxt1n82jrt2r
花都危氏族谱（广东省/广州市/花都区）,危耀生;危绍函;危咏炉;危福滔,危,2002,--,始迁祖元一于明永乐元年外出谋生，迁于惠州河源县竹溪洞树下村，后至花县（今广州花都区）平山村建宅开籍。 谱载修谱小组、源流引、序、始祖记、祖祠记、祖坟记、群英堂记、世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9rlax65d6bexvdoz
花邑新隆庄山下村宋氏族谱三卷（广东省广州市花都区）,宋士伸,宋,清光緒十五年（1889）,--,始祖新恩，字廣傳，行廿三郎，南宋紹興間自江西瑞金縣青草湖大伯地移居廣東下洋中鎮鄉。始遷祖徹（號能齋，行一）、衍（號静亭，行二）、衢（號道亨，行三）、徽（號潔齋，行四），清代移居花縣新隆莊山下村（今屬廣州市花都區）。清光緒十五年（1889）修1924年增修刻本，存卷一、二。書名據書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/yqnh4y3c451senig
花邑佳锦山长埔村宋氏义城公房族谱二卷（广东省广州市花都区）,宋澜章,宋,1921年,--,始祖新恩，字廣傳，行廿三郎，南宋紹興間自江西瑞金縣青草湖大伯地移居廣東下洋中鎮鄉。始遷祖宏綱（號仁孔，行一）、宏紀（行二）、宏綸（號禮孔，行三）、宏球（號智孔，行四）、宏紋（行五）、宏紷（行六），清代再徙花縣佳錦山長埔村（今屬廣州市花都區）。書名據譜序題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hkfj521ethm4zi43
花薮刘氏六修族谱十五卷首三卷（湖南省常德市汉寿县）,刘大连;刘大顺,刘,民國18年(1929),文德堂,始祖爽，字升高，号丹阳居士。唐末徙居江西信州之玉山。十世孫埽之，字從礼，号雲逸，侍父家梓溪，是为豫章始迁祖。明初季易，字瑞靄，号雅亭，迁居袁州，再传至存遠、及遠兄弟，永樂间由袁州府宜春县徙居湖南汉寿县之木盆堰，宣德间再徙南乡龍潭上花藪里及木瓜園落業，是为始迁祖。卷首上谱序、源流，卷首中凡例、谱論、家訓、閨訓、服制图、派語、修谱名目、传赞、行狀、寿序、谱跋，卷首下宗祠图记、春秋祀祖文、義学说、学田记、塋山图，卷一至十五源流總系、世系。书名据谱序题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/gp12hauitmaqbvtf
花莲冲胡姓氏族源流一卷（湖南省常德市）,胡业坚,胡,1948年,--,始遷祖安寧，字元祖，明代人。書名據書衣題（後人題名）。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/x7g2if7c8bfbkhfg
花芬洲张氏族谱十九卷（湖南省湘潭市）,张安城,张,1914年,--,始遷祖興龍，字盛瑞，號潭溪，明代人。存卷一至十八。書名據書衣題。四修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/h4izsjgelfozpyau
花台门葛氏宗谱（浙江省/宁波市/宁海县）,葛家奎,葛,1997,亲睦堂,鼻祖葛洪自江苏省镇江市丹阳，长子留丹阳，次子勋迁居东阳，其第六世孙常之赘宁叶氏诰命大理寺丞迁宁海西洋为宁海葛氏始祖，二十五世孙日华迁居后山为后山始祖，始迁祖宜韶公，洪公第三十一世孙分居溪文会公八世孙，德生公派下二房宗仁公三世孙花台门第一世房祖。 序言 花堂村大事记 原序 亲睦堂分迁总记 旧谱例 世珍，世次统一序 行辈四十八字 世系 世德 世传 世芳 世藻 世泽 世泽,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/h1jh424riog7p82w
花县石下村罗氏族谱（广东省/广州市/花都区）,罗照伦,罗,2005,--,本谱详细记载了罗氏的源流、迁徙及远祖世系、豫章世系及世杰世系。花县石下村罗氏家族始祖世杰，在雍正初年只身移居花邑县城南三公里处的石下围立籍，生四子长昌广、贰昌文、叁昌爵、肆昌艺，详细记载了这四房世系。（消息据本书第84页） 一章为氏族溯源（罗为训诂等），二章世系（远祖世系等），三章世杰世系（长房昌广等），四章其它（铭训等）,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/te5kl2rpz1hac2c8
花县田美杜氏族谱（广东省/广州市/花都区）,杜熙文,杜,1994,--,始迁祖旻智（字行六，号盘夫），宋代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ud1h1i7ropxvf5pd
花县洛场庄镇南江公家谱节录不分卷（广东省广州市花都区）,江平,江,1929年,--,始祖達仁，清代人。書名據書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/xpyueew2sosiomg1
花县堂舒庐潘氏宗谱（安徽省/六安市/舒城县）,潘耀才,潘,2013,花县堂,先祖进九公，主政宛平，后因病告退，自燕归庐，生一子公判，于永乐二年自燕迁庐江六丛圩湛家湾（今舒城县杭埠镇潘湾村），是为始迁祖。三世景敬公生子四：铭泰、铭山、铭松、铭柏，四世铭泰生子岳公（大房）、铭山生子銮公（二房）、铭松生子芝公（三房），从此而形成三大房系，并于历期修谱顺延至今。 卷一水源木本、族徽、像、宗祠现状图、八修委员合影、伟人论谱、盛世修谱、八修机构名目、八修凡例、续修谱序、族人佳宾话续谱、堂名、字辈及姓联、历代世系源流之说、历代名人简述等、捐款人员一览表、当代族秀名录、八修谱有关文字材料及族人概况，卷二老谱节选（族谱引、圣谕六条、谱序、祠碑记、宗祠图、堂匾、排行引、老祠图、世系引及世系图），卷三至五大房世系，卷六至十四二房世系，卷十五至十七三房世系，卷十八谱末卷（续谱后记、执谱须知、收执谱人员名单、谱有六不书、族说、作谱五难、冠婚丧祭引、家礼图、凡例、家训、采访四人记、续谱十二人记、家赈序、续谱例言八则、附列家规、续谱首事名目、收执谱记）。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/vxqgh37gbd7m1ynx
花红罗蓝氏家谱（广西壮族自治区/来宾市）,蓝汉光;蓝汉民,蓝,2013,--,始迁祖枯捐，明朝年间世居潜江县（现为来宾市兴宾区）平阳乡石牌村，是为罗古水分支。十世支祖肇敏，清朝年间偕子英从石碑到忻城县古万乡（现为果遂乡）花红村落户。 谱载图片、前言、家规家训、歌、对联、姓氏考略、族谱源、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/d72xgugazmgn1hlv
花礄陈氏五修支谱十二卷(湖南益阳),陈桂秋,陈,民國27年(1938),德星堂,始遷祖用中（字先進），明鴻治間攜子由江西吉水遷湖南益陽花橋。卷一至三譜序、凡例、傳、祠堂圖、記、家訓、文契、名目，卷四至十一世系，卷十二墓圖並說。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/m4qmbr5rd0q6fxpb
花石谢氏三修族谱十五卷首一卷（湖南省湘潭市）,谢立恒,谢,1917年,宝树堂,始祖可佐，字輔陽，明代人。始遷祖文達，字南洲，明代人。缺卷首。書名據版心、書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ifumdqot3a9hyvro
花石张氏四修族谱十二卷首一卷（湖南省湘潭市）,张砚生,张,清光緒元年(1875),曲江堂,一世祖寧，字儉中，原籍吉州永新，明初攜子朝三、朝六遷居南楚茶陵州。朝三生文政，朝六生文善，文善與文政之子文、行於明正統初由茶陵遷湘潭，居花田中洲。乾隆間，文善後裔復徙居回灣，另建宗祠於花石。此爲文善一支之譜。卷首序、祠圖等，卷一垂絲圖，卷二至十一齒録，卷十二傳、墓圖、祀田契。書名據書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/eej2ly85iey7nv41
花石张氏五修族谱十二卷，首二卷（湖南省湘潭市）,张登矻,张,清光緒34年(1908),曲江堂,存卷3-5，12，卷首1,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dsa27xsz387elyc7
花石张氏五修族谱十二卷首二卷（湖南省湘潭市）,张登鑫,张,清光緒34年(1908),曲江堂,此系上譜之續修譜。存卷首、卷一至八、十至十二。書名據書衣、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dfz5un9jke1d7loq
花石吴氏六修族谱十四卷（湖南省湘潭市）,吴孝熙,吴,清光绪二十三年（1897）,--,始迁祖添和，字与忠，明代人。书名据版心题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/t7ymht8r2r43f1eq
花石吴氏七修族谱（湖南省/衡阳市/衡东县）,吴家旺,吴,2005,延陵堂,始迁祖纹，明初由江西永新迁居衡东吴集丰乐里（今属湖南省衡阳市衡东县）。 卷一赞词、伟人论谱、序文、目录、理事会名单、捐款人员名单、前言、祖像、本源录、行派诗、祖训、祠记、跋、世系表，卷二至十世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1d9d59zgy38d9tcp
花石吴氏七修族谱（湖南省/湘潭市）,吴绍治;吴绍柯,吴,2005,延陵堂,始迁祖添和（字与忠），先世自江西永新迁湖南衡州，明永乐二年（1404）由衡州府衡山县吴集丰乐里徙居湘潭十五都花石龙潭冲。长子仁清生四子：如渊、如源、如海、如汉，衍为四房。 不详,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/rpw1bjjvpjdyry46
花田陈氏三修族谱十四卷首一卷（湖南省株洲市茶陵县）,陈崇琛,陈,1930年,敦睦堂,始遷祖友仁，字輔周，號竹湖，明代人。存卷首、卷一至八、十至十四。書名據版心、書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/qrpqgnl6qb67wcgo
花田畈王氏宗谱（浙江省丽水市松阳县）,不详,王,1948年,--,始祖惟孝，字元寧，北宋人。始遷祖培興，字仁敘，明嘉靖間自麗水縣移居松陽縣十八都花田畈村（今齋壇鄉花田坌村）。存卷爲世系，載至第十九世“國”字輩。五修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/186azwhksbtrocrx
花田畈王氏宗谱（浙江省丽水市松阳县）,王日贵,王,清光緒六年（1880）,--,始祖惟孝，字元寧，北宋人。始遷祖培興，字仁敘，明嘉靖間自麗水縣移居松陽縣十八都花田畈村（今齋壇鄉花田坌村）。存卷爲世系，載至第十五世“大”字輩。譜初修於清乾隆五十五年，此爲三修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/991ftcifnq6o9blk
花田畈王氏宗谱（浙江省丽水市松阳县）,不详,王,1924年,--,始祖惟孝，字元寧，北宋人。始遷祖培興，字仁敘，明嘉靖間自麗水縣移居松陽縣十八都花田畈村（今齋壇鄉花田坌村）。存卷爲世系，載至第十七世“成”字輩。四修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/auaj3qzn3b8fp6q5
花田张氏绅祖房谱（湖南省/衡阳市/衡南县）,张国新,张,2007,清河堂,始祖张宁，始迁祖张文，始祖四世孙，字彬雅，明朝年间，由湖南省株洲市 茶陵县，迁到湖南省衡阳市衡南县洪山镇花田村。 卷一班行诗、谱序、纪略、名目、对照表、凡例、垂丝图、齿录，卷二至卷三世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/v6fkeem3w3j3ebkp
花田张氏六修族谱十五卷首一卷（湖南省湘潭市）,张御干,张,民國8年(1919),百忍堂,參見清光緒元年張硯生修《花石張氏四修族譜》條。是譜系文政支與文善支於花田總祠合修之譜。卷首譜序，餘存卷載世系。存卷一，二之三至五，三至六，七之一至三、五，八至十一。書名據版心、書衣、目録題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/h51outd1fgvy3c48
花甘头甲简史族谱（广西壮族自治区/南宁市/西乡塘区）,卢宣斌,卢,2018,--,本谱乃广西南宁花甘头甲地区卢姓与甘姓的合修谱。卢姓始祖述，原籍山东青州府城白马院乡桥头大卢村，北宋皇佑四年奉旨南下广西平叛，后携子克纬留戍邕州右江镇（今广西南宁那龙），克纬孙宗保后裔因避自然灾害复迁邑之花甘村等地居住。甘姓始迁祖不详，约于明初迁广西南宁花甘头甲村落户，谱以应掌为一世祖。 谱载前言、简史篇、支系篇、贤达篇、功德篇、资料篇。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9v8vuom937xrhb8k
花源村山东桥刘氏宗谱（江苏省/常州市）,刘鸿兴,刘,2009,惇厚堂,始迁祖丰（字裕卿），明代中叶自江苏无锡县天授乡迁武进县丰北乡花源村。其长子东湖转迁武进山东桥，其第三子东启留居花源村，至今二支人口近千。此谱是二支合修。 卷一新序、像赞、墓图、凡例、山东桥与花源村概况、当代人物传、大专以上学历人员简表，卷二老谱序、老谱人物传，卷三、四山东桥支世系图表，卷五花源村支世系图表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/jnp4otu1is6wzgyn
