谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
齐郡宁氏莲邵续修家乘（湖南省/邵阳市）,宁同魁;宁望君,宁,1994,崇礼堂,不详 卷二至十六世系表,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/lcsyycs5wf6vbqc7
齐贤桥登云堂高氏家谱（上海市/上海市/奉贤区）,姚金祥;姚金祥,高,2018,登云堂,是族世居上海奉贤齐贤乡（今奉浦大道金汇港桥南），分东、南、西三大支。 谱载序文、谱例、图照、简史、大事记、谱系、字辈家训、人物介绍、专记、文体著述、作品选载、家堂客堂墓地、编修人员名录、编后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/r5wn8vggthf2zezg
齐礼龚氏宗谱（江苏省/常州市）,龚 庆;龚洪清,龚,2014,四本堂,始祖云翔（字叔翰，行六三），江西临江府清江县永泰里人，北宋末高宗南渡，扈驾临安，道经毗陵（今江苏常州）至新塘（今武进区），遂占籍焉。五世季凝（字思谥），南宋迁邑之东干。十三世承庆明嘉靖间由东干移居江阴砂山北周庄镇东四保，承慈由东干徙居江阴顾山陈墅，二人是为本谱始迁祖。 卷首历修宗谱序、凡例引跋，卷一诰敕节传、诰敕、像赞、源流考，卷二至十三世系图、世表，卷十四品望卓牵、科甲题名、仕籍同登、恩纶覃锡、宾筵盛典、闲媛志节，卷十五季凝公派传序图记，卷十六承庆公派传序、宗祠祭田记、祭田细数、服制图、宗祠图、重建祠堂记、新建祠堂图、墓图，卷十七功德榜、当代人物传记事略、谱牒珍藏细目、耄耋遐龄。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/okm7a8aw7zt6bu7n
齐礼龚氏宗谱十二卷首一卷（江苏省无锡市）,龚汝砺,龚,1930年,四本堂,始祖譜題琪，唐代人。始遷祖維新，行辛一，宋代人。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/xolfgz89i6ani95z
齐氏族谱（山东省/菏泽市/单县）,齐敦一;齐福敦,齐,2017,星历堂,始迁祖贵，明洪武四年携兄弟从山西洪洞县移民来单县居焉。支祖次子天礼，自单县东大齐寺分居丰县城西北十八里赵庄集；四子天荣，自单县大齐楼迁居丰县城东北十八里齐坑。 卷首修谱委员会成员、题词、世系图、请谱提示、谱序、修谱机构、家训族规、行辈字、功德榜、人口统计、人物传记、历史记忆、祖林、后记、附录，齐坑一卷、赵庄卷上下。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9pvc6xuuhm9jz8o3
齐氏族谱（山东省/菏泽市/单县）,齐敦一,齐,2017,星历堂,始迁祖贵，明洪武四年携兄弟自山西洪洞迁居山东单县。子孙后裔分居邑之齐楼、赵庄、齐古同巷、齐坑、鱼台等地。 卷首序、修谱机构、家训、家规、行辈、功德榜、人口统计、人物传记、当代优秀人物简介、历史记忆、齐氏祖林、后记、附录，卷二至六世系图、世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1dxmeg8trmxjurcy
齐氏族谱（山东省/淄博市）,齐汝奉;齐立孝,齐,2014,--,始祖克成，明朝永乐二年由河北枣强迁至山东省青州府临淄南门里居焉。始迁十三世祖君昇（行二），清朝年间迁居东坪宝泉村。 谱载续修说明、续谱修编理事会、世系图、世表、捐款名单、后记、附录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9oizz4oxccllozti
齐氏族谱（山东省/淄博市/淄川区）,齐立孝,齐,2014,--,始祖齐克成，明朝年间，由山西省临汾市洪洞县，迁到山东省潍坊市青州市，十三世孙为始迁祖齐君升，迁徙时间不详，迁山东省淄博市淄川区西河镇宝泉村。 谱载续修说明、修编理事会、世系、谱序、捐款名单、后记、附录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/qoei13agubrggwep
齐氏家谱八门支系（陕西省/延安市/吴起县）,齐秉玺,齐,2018,--,是族于隋唐之际自宁夏汉北渠迁居于此，聚居吴起沟岔、阳合（三道川）湫滩沟、和平、张沟门、水泛合、四合掌等处。 谱载贺词、前言、图腾、齐姓分布图、纪念碑碑文、古碑考证记、世系、祭祖思源有感、排行录、祖墓墓址、各门头近亲排序表、中华传统文化、齐姓考、捐款名榜、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/47dne3hg3kccl874
齐氏宗谱（贵州省/安顺市）,齐克平,齐,--,--,明洪武年间，始迁祖齐濬智，原籍山东省淄博市临淄区，原任浙江省舟山市定海区，后调任贵州省安顺市。 谱载前言简介、老谱、谱序、例言、字派、派衍世系、姓氏族考略、第一次编谱成员、入黔始祖图、像、世系、新谱序言、谱序诗、祖委会成员、地型图、祖墓像、世系、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/93jw1xo3mnmuxffh
齐氏宗谱（湖北省/黄冈市）,齐大智,齐,2013,尚本堂,始迁祖齐秀江(字激清)，明洪武年间，由江右(今江西省)，迁冈邑(今湖北省黄冈市团风县淋山河镇)。 卷一谱序、组织机构、大事记、墓碑复立记、先祖祭文、族规家训、名人文人录、人物简介、特别说明、后记，卷二凡例、家规家训、族人公约、派行、祭祖祝文、迁居序、宗谱跋，卷三丧服图、墓图、宅图，卷四至卷十二世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/694fp7f6oubypclp
齐氏宗谱（湖北省/黄冈市）,齐大鹏;齐大廷;齐文先,齐,1993,尚本堂,始迁祖秀江（字激清），约明初自江西迁湖北黄冈孔子河。越几世，族人因祸逃散，惟六世毓礼坚守，迁居邑之齐家寨，谱内所载皆为其后裔。 卷一谱序、修谱名目、传，卷二凡例、家规、家训、族人公约、派行、仪注、祝文、历代迁居序、谱跋等，卷三丧服图、墓图、阴阳二宅图，卷四至十一世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/mxmmagj1vnjuzfry
齐氏宗谱（湖北省/武汉市/新洲区）,齐章辉;齐大廷,齐,2013,尚本堂,始迁祖秀江（字激清），明洪武年间由江西迁入黄冈孔子河。 卷一宗庙、宗祠图、序记、传记、续修名目、赞助光荣名单、命名题词对联诗及制作人实录、特别说明、后记，卷三凡例、家规、派行、家训、族人公约、礼单、祝文、迁居序、谱跋、捐修家庙碑云、捐田名目，卷四祠宇图、阴阳二宅图，卷五至十二世系图、世表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/wtfuo2rgvixdrfcg
齐氏宗谱（湖北省/武汉市/新洲区）,齐大智;齐大廷,齐,2013,尚本堂,始迁祖秀江（字激清），明洪武年间由江西迁入湖北黄冈孔子河。本谱主要记载五世德祥支。其后裔明代中期又迁河南、湖北新洲齐家寨等地。 卷一宗庙、宗祠图、序记、传记、续修名目、赞助光荣名单，卷二序记、传记、续修名目、明善引，卷三凡例、家规、派行、家训、族人公约、祭文、历代迁居序、谱跋、捐修家庙碑云、捐田名目，卷四丧服图、墓图、阴阳二宅图，卷五至十二世系图、世表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/d4avokltnikdd8le
齐氏宗谱（湖北省/武汉市/新洲区）,佚名,齐,2005,滋本堂,不详 卷三至二十七世表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8255rxt5cth43v5d
齐氏宗谱（安徽省/马鞍山市）,齐德宝;齐道鹏,齐,2015,锡履堂,始迁祖恭，宋末由京都齐氏庄宦游江东遂居洞阳。 卷一谱序、坟、修谱名目、凡例、宗谱禁例、规条、宗训家规、家训、先贤训、祠堂记、宗祠记、祭田、五修宗谱字号说，卷二至十五世系图、世表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/zcqqi6tucxy1hlp7
齐氏宗谱（安徽省/安庆市/宿松县）,齐方才,齐,2014,博物堂,明初，始迁祖齐伯成从江西省上饶市鄱阳县莲湖乡瓦屑坝迁安徽省安庆市宿松县五里乡。 卷首序、宗派引、世系表、传、赞、图、世系图表、附件，卷一至卷六世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/36tgohylhy769w5q
齐氏宗谱十四卷（安徽省安庆市桐城市）,齐忠,齐,清同治四年（1865）,大启堂,始遷祖天富，明代移居桐城城南太平坊。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ljau43glyx3wl95d
齐氏宗谱二十卷（安徽省安庆市桐城市）,齐锡周,齐,1919年,大启堂,始遷祖天富，明代移居桐城城南太平坊。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/yu5t5ewfhpv25lw9
齐氏宗谱二十五卷（安徽省安庆市宿松县）,齐和羹,齐,1941年,博物堂,始遷祖伯成，明代人。書名據版心題。六修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/y8mrr3kqy33klz7h
齐氏宗谱二十五卷首二卷（江西省上饶市婺源县）,齐元铨,齐,清雍正四年（1726）,--,始祖士寬，字公綽，宋景祐甲戌登張唐卿榜進士，官至工部尚書，後棄官，由德興九都隱居婺源新屋。始遷祖知佑，字仁傑，宋代再徙翀麓。卷首明良圖、統宗圖，卷一同宗圖，卷二至二十本宗各派圖，卷二十一本宗聞人科名，卷二十二本宗文翰，卷二十三基址圖，卷二十四宗祠圖，卷二十五墓圖。書名據版心題。譜初修於宋寶祐五年，此爲五修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/t5jdxtzfca1o5ic7
齐氏宗谱二十二卷附一卷（安徽省）,齐振祥,齐,民國三十六年(1947),--,始迁祖盛永，字宗贤，宋代自浙江绍兴府会稽县（今绍兴）迁居安徽桐城再迁怀宁。传至曾孙，分迁望江、桐城、河南等地，唯道山（字峻峰）留居怀宁。道山子大积（字济斋）、大赉（字齎斋）分启二房。卷一谱序、凡例、家训、宗派、世系图说、始祖世纪，卷二至十一大积支世纪，卷十二至二十二大赉支世纪、谱跋、领谱名目，附卷墨谱载长生谱。缺卷八、十、十一。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ulwl7tumejd27xyo
齐氏宗谱不分卷（湖北省荆州市江陵县）,不详,齐,民國9年(1920),--,始祖姜辛，明初官湖北荆州石首縣。始遷祖旺，姜辛三子，定居荆州江陵。譜載序、修譜十引、世德録、修譜條目、世系等。書名據封面題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/h7grpxdrscp5a8ml
齐氏宗谱不分卷（浙江省台州市天台县）,不详,齐,明景泰間,--,始遷祖盛，字德誾，又字宣義，號征遠，行八十，南宋淳祐間自京師臨安（今杭州市）移居天台縣。譜載世系圖、誥敕、祭文、後序、堂記、詩文等。書名據書簽、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/won9moa9isxodn7d
齐氏垂丝谱六卷（湖南省湘潭市）,齐恭甫,齐,1932年,源本堂,始遷祖原銘，字宇忠，明永樂間随父卿（字昭臨）由安徽當塗縣採石磯仙鵝池（今屬安徽馬鞍山市）宦居湘潭縣城西大埠橋七里。後世分居湘潭之馬跡、銀江等處。八世孫宰（字朝陽）、偉，明中葉分别遷往攸縣灑埠江及醴陵神滿江。此乃湘潭、攸縣、醴陵合譜。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/mv4w17t91mou8got
齐氏四修族谱八卷（湖南省湘潭市）,齐金堂;齐汝贤;齐星垣,齐,清光緒6年(1880),--,始遷祖原銘，字宇忠，明永樂間随父卿（字昭臨）由安徽當塗縣採石磯仙鵝池（今屬安徽馬鞍山市）宦居湘潭縣城西大埠橋七里。後世分居湘潭之馬跡、銀江等處。八世孫宰（字朝陽）、偉，明中葉分别遷往攸縣灑埠江及醴陵神滿江。此乃湘潭、攸縣、醴陵合譜。卷一譜序、目録、宗祠圖記、陰陽圖、祖山記、凡例、祖堂條規，卷二家訓條規、冠、笄、婚、表、祭禮、服制圖、五靈山圖，卷三源流總圖，卷四至八垂絲齒録、墓圖、譜跋。書名據書簽、版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2nkpfgvqbhtahi4m
齐氏北官庄岱祖系族谱（山东省/淄博市/沂源县）,齐会山;齐元春,齐,2014,--,始祖士连，明洪武十三年由直隶真定府冀州枣强县野鹊窝村迁发山东青州府蒙阴县王村庄。始迁九世祖董，岱之子，明万历四十八年自王村东迁居招村官庄，因处鲁村以北，后更名为北官庄。 谱载续谱编纂委员会成员、图片、序、编纂说明、家族发展概况、辈字谱、世系图、世表、人物、迁徙一览表、修谱与事书名、谱序、三次修谱款式、续修章程、捐资奖励办法、功德榜、宗亲图、编后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/871t9kl2qjj3v4ni
齐氏六修族谱（河南省新乡市获嘉县）,齐林新,齐,1997年,--,始遷祖之亮，字遠明，清代人。書名據書名頁題。六修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/l64mk3aivzyfr3mw
齐氏五修族谱（湖南省湘潭市）,齐继圭,齐,清光緒25年(1899),--,始遷祖原銘，字宇忠，明永樂間随父卿（字昭臨）由安徽當塗縣採石磯仙鵝池（今屬安徽馬鞍山市）宦居湘潭縣城西大埠橋七里。後世分居湘潭之馬跡、銀江等處。八世孫宰（字朝陽）、偉，明中葉分别遷往攸縣灑埠江及醴陵神滿江。此乃湘潭、攸縣、醴陵合譜。卷二律條、祠記、祠圖、四禮、家祭，卷六垂絲圖、齒録，卷四十六墓圖。存卷二、六、四十六。書名據版心、書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dc8fd2mzljiq2lxb
齐氏五修族谱十五卷首一卷（湖南省湘潭市）,齐良辰,齐,1931年,尊本堂,始祖成，明代人。始遷祖興，明代由安徽碭山縣徙居湘潭曉霞峰。畫家齊白石出此族。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/mc84uv8wgrxv2jtv
齐氏三修族谱十五卷（湖南省湘潭市）,齐光甲,齐,清嘉慶十五年（1810）,一本堂,始遷祖原銘，字宇忠，明永樂間随父卿（字昭臨）由安徽當塗縣採石磯仙鵝池（今屬安徽馬鞍山市）宦居湘潭縣城西大埠橋七里。後世分居湘潭之馬跡、銀江等處。八世孫宰（字朝陽）、偉，明中葉分别遷往攸縣灑埠江及醴陵神滿江。此乃湘潭、攸縣、醴陵合譜。卷一序、跋、任事列名、凡例、祠規、家訓、冠笄昏表祭禮等，卷二宗祠圖、對聯、祠堂記、捐資、祭田記等，卷四至十五世系。存卷一、二、四、七至十五。書名據版心題。三修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/w6me7dhbapyixbr4
齐氏三修族谱十五卷(湖南湘潭),齐光甲,齐,清嘉慶15年(1810),一本堂,始遷祖原銘（字宇忠），明永樂間随父卿（字昭臨）由安徽當塗縣採石磯仙鵝池（今屬安徽馬鞍山市）宦居湘潭縣城西大埠橋七里〓。後世分居湘潭之馬跡、銀江等處。八世孫宰（字朝陽）、偉，明中葉分别遷往攸縣灑埠江及醴陵神滿江。此乃湘潭、攸縣、醴陵合譜。卷一序、跋、任事列名、凡例、祠規、家訓、冠笄昏表祭禮等，卷二宗祠圖、對聯、祠堂記、捐資、祭田記等，卷四至十五世系。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6l8653nl413lvpgv
齐恒支族谱（河南省/南阳市/新野县）,齐万正;齐占祥,齐,2007,--,始迁祖整，明洪武二年由洪洞县迁居新野之白虎屯，即今之所谓齐家花园。 谱载序、始祖简介、世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/tuc3yojwyqq7ih3y
齐州房氏家族文化研究（山东省/济南市）,王志民,房,2013,--,始迁祖谌，迁徙时间不详，由东武城(现址不详)迁齐州(今山东省济南市)。 谱载导言、清河郡望与济南籍贯、时局与齐州房氏之宦海浮沉、家族文化研究、治生模式、风云际会、结语、参考文献。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/saelx9u32r2aq615
齐川管氏宗谱（江西省上饶市广丰县）,不详,管,清,--,始遷祖葵，字涵珍，號向日，行文四，世居浙江龍泉縣，宋末元初移居永豐之齊川（今屬廣豐）。存卷爲列傳、祠堂記、墓銘、碑記、壽序、戒語等。存卷首。書名據版心題。記事至清嘉慶間。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/u79wlqakms87iqpk
齐川管氏宗谱十二卷首三卷（江西省上饶市广丰县）,管氏合族,管,1937年,卧云堂,始遷祖葵，字涵珍，號向日，行文四，世居浙江龍泉縣，宋末元初移居永豐之齊川（今屬廣豐）。書名據版心、書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/mxrfx5k7dhwk4hs3
齐安高氏宗谱四卷（湖北省黄冈市）,高能锦,高,1915年,安愚堂,谱初修於清乾隆五十九年，此为三修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/3o2vcdmjalfbt26l
齐候黄氏宗谱三卷（浙江省绍兴市诸暨市）,不详,黄,清,五桂堂,始遷祖千十一，宋代人。書名據版心題。記事至清道光間。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ug2chb6ektwp7b2g
齐丁公.济阳行派.重庆市忠县长石丁氏族谱（重庆市/重庆市/忠县）,丁大镛,丁,2006,--,明洪武年间，始迁祖丁万三从湖北省麻城市孝感市洗脚河高家堰迁重庆市忠县巴山长石落业。 谱载序篇、历史篇、族人散居图、长石丁氏世系篇、艺苑篇、称谓篇、功德篇、贤达榜、附录篇。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/u6kvq3yx9mnj24wu
鼻仔头山阳堂岳氏宗谱（福建省/宁德市/霞浦县）,岳龙悌;岳怀忠,岳,2014,山阳堂,始祖飞，宋代抗金英雄，河南人。始迁祖二十二世必达，明末清初由福建泉州迁居霞浦州南四九五十都台江鼻仔头。 卷一彩图、序、列传、条例，卷二宸翰、恩伦、褒典，卷三家集，卷四昭忠录、诗赋颂、传、祭文、碑记，卷五至八世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/gp9e7vn9a27gxmbz
鼠山严氏宗谱（浙江省/温州市/乐清市）,严祯辉,严,1981,--,始祖温元（字宇春），五代由浙江严州迁居乐清雁山之北南阁马家前山。始迁祖性沛（号孚恩，行垂二），温元八世孙，北宋初居下严岙，以鼠山地幽静，遂家焉。 谱在重修谱序、历代行次、凡例、古例字行、新定名行、古例庙行、新定庙行、世系图、祖像、原序、旧序、纪世分图、世表小引、世系考、世系表、2000年新修四房房谱。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hbsfzf9168upmmuw
鼓门王氏宗谱八卷（浙江省绍兴市诸暨市）,不详,王,清道光23年(1843),继周堂,始祖希吕，字仲仁，行十一，譜名定肅，南宋初自宿州遷居會稽城東隅。始遷祖和悦，字豫順，行賢七，希吕十七世孫，明代再徙諸暨鼓門。存卷爲世傳、世系、傳記、序跋等。存卷五至八。書名據卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/jrdewf2juzmr4zrn
鼓角王氏再四公支系统宗谱（湖北省/黄冈市/蕲春县）,王寿彭,王,2009,--,始迁祖王再四，元大德年间，迁到湖北省黄冈市蕲春县向桥乡古角寨，原籍不详。 卷三至卷四谱序、画像、对照表、家训、历代世系图、世系、情况统计表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bas1uwngluur1c5s
