谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
龙山金氏宗谱（浙江省/金华市）,金孝平;金玉书,金,2008,--,始祖荣（荣七府君，字荣之），故居浙江金华南境，元至正二年迁居邑之桐溪。始迁祖四世克顺（行言三，原行容三），明代自桐溪迁居邑之孝义乡白云山下龙山六冲口。 谱载序、诰敕、纂修名次、排行、执谱字号、记、源流序、引、世系图、世系表、传、约、行述、行略、寿序、墓志铭、墓图、跋、编后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/g86xl5cmc74i3ev9
龙山金氏宗谱六卷。（浙江省）,金守道,金,1914年,--,始祖榮，字榮之，元至正二年自婺州府城（今金華市婺城區）城南遷居永康縣桐琴村（今屬武義縣桐珍鎮）。始遷祖兑順，明成化間自桐琴村遷居磐安縣桐琴鎮南坑村（今屬九和鄉）。卷一譜序、家規、凡例、誥敕、五福圖、祠記，卷二至五世系圖，卷六行傳、行略、墓誌銘。書名據書簽題。譜初修於明萬曆二十六年，此爲六修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/l33sgjmvjs5pjdud
龙山郭氏宗谱（浙江省金华市东阳市）,郭贞彦,郭,清道光7年(1827),--,始祖通美，唐代人。始迁祖峙，字孟列，行晉十一，一作鵬公，宋靖康间由台州仙居县石井仙姑巖移居东阳兴賢乡龍山。峙四世孫森，号博巖，再徙松山，为松山之祖。森次子绍宗，贅居仁寿乡南山之麓，復开派南山。此後派下分房，房下分支，然皆宗於龍山。卷二世系，卷十二诗文、墓图、墓记。存卷二、十二。书名据版心题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ebzz1sawigxkxz4q
龙山郭氏宗谱十六卷（浙江省金华市东阳市）,郭景青,郭,清同治8年(1869),--,始祖通美，唐代人。始迁祖峙，字孟列，行晉十一，一作鵬公，宋靖康间由台州仙居县石井仙姑巖移居东阳兴賢乡龍山。峙四世孫森，号博巖，再徙松山，为松山之祖。森次子绍宗，贅居仁寿乡南山之麓，復开派南山。此後派下分房，房下分支，然皆宗於龍山。卷一序、誥敕、家规、祠记，卷二至十一系图、世传，卷十六祠堂图、宅图、墓图、祀产、约据。存卷一、二、四、七、十一、十六。书名据版心、书签题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/fry93bfhg9aembgr
龙山郭氏宗谱十六卷（浙江省金华市东阳市）,不详,郭,清光緒18年(1892),--,始祖通美，唐代人。始迁祖峙，字孟列，行晉十一，一作鵬公，宋靖康间由台州仙居县石井仙姑巖移居东阳兴賢乡龍山。峙四世孫森，号博巖，再徙松山，为松山之祖。森次子绍宗，贅居仁寿乡南山之麓，復开派南山。此後派下分房，房下分支，然皆宗於龍山。卷一序、凡例、家规、宗祠记等，卷二至三系图，卷四至十一世传，卷十四记、誌銘、诗賦、像讚，卷十五传，卷十六祠图、墓图、祀产、约据。存卷一至十一、十四至十六。书名据版心、书签、目录题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2ocmugf8pxcm3bat
龙山郭氏宗谱二十二卷（浙江省金华市东阳市）,不详,郭,民國5年(1916),--,始祖通美，唐代人。始迁祖峙，字孟列，行晉十一，一作鵬公，宋靖康间由台州仙居县石井仙姑巖移居东阳兴賢乡龍山。峙四世孫森，号博巖，再徙松山，为松山之祖。森次子绍宗，贅居仁寿乡南山之麓，復开派南山。此後派下分房，房下分支，然皆宗於龍山。存卷为世系。存卷十三、十五。书名据版心、卷端题。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/utx4gv7ramsad6ho
龙山郭氏宗谱（浙江省/金华市/东阳市）,郭端琪,郭,1999,--,始迁祖峙（字孟列，行晋十一，一作鹏公），北宋靖康年间，由浙江省台州市仙居县石井仙姑岩迁到东阳兴贤乡龙山。 卷一谱册字号、执谱房名、谱序、村志，卷二至四系图，卷五至十八世传，卷十九记序、志铭、诗赋、歌行、像赞，卷二十传略，卷二十一传略、女传，卷二十二祠图，卷二十三墓图，卷二十四原修增加文集。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/54hzof1v1gvtnogt
龙山郭氏宗谱十六卷(浙江东阳),佚名,郭,清光緒18年(1892),--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/f0px123wdv32my71
龙山西湖陈家湾陈氏家谱（湖南省/湘西土家族苗族自治州/龙山县）,陈代彬,陈,2012,--,先世自江西迁湘，在浏阳分支。始迁祖运举，于清乾隆间迁湘西龙山陈家湾。第五代孙昌宗、昌彦后迁猛必上游村巴拉湖。第七代孙代高迁桑植东风坪。 不详,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/osobfr7bz0jkoz8w
龙山里耶岩科落田氏族谱（湖南省/湘西土家族苗族自治州/龙山县）,田维健,田,2019,--,清中叶由沅陵溯酉水而上，经龙山岩冲打火溪，而至保靖野竹坪落籍，现定居龙山里耶镇大板社区岩科落。2019年纂修族谱。字派：仁宏太宗庆，兴应景维茂，时丰荣贵永，世裕德泽长。 不详,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/emg735uiolz7fxlx
龙山苏埠房周氏族谱不分卷（广东省佛山市顺德区）,周承泽,周,據1949年,--,始祖同上。譜以楊仁，又名懷德，为順德龍山蘇埠始遷祖，其卒於廣州。至七世蓮谷，又名飛德、紹昌，字伯翀，號柴源，於明永樂間始遷蘇埠。 書名自擬。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/132a8xj593safb53
龙山胡氏总祠祔主录（浙江省金华市永康市）,胡熙敬,胡,1930年,--,始祖彭，五代人；子彦鏸，北宋初遷永康。卷二上祖世系、歷朝宦主等，卷三至四東西廡主目。存卷二至四。書名據版心、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/j7wwoinm9u9oupkq
龙山胡氏总祠祔主录四卷（浙江省金华市永康市）,不详,胡,清宣統元年(1909),--,始祖彭，五代人；子彦鏸，北宋初遷永康。卷一至二譜序、祠規、條規、契據等，餘卷为歷朝宦主中龕及各派坐主排行。書名據版心、書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/vczk6ro39nelxoww
龙山胡氏总祠眀主录四卷(浙江永康),佚名,胡,清宣統元年(1909),--,參見清胡亮軒修《龍山胡氏總祠纎主錄》條目。卷一、二譜序、祠規、條規、契據等，餘卷為歷朝宦主中龕及各派坐主排行。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/330esffhjtijtnsz
龙山胡氏总祠录四卷（浙江省金华市永康市）,胡亮轩,胡,清光緒3年(1877),--,始祖彭，五代人；子彦鏸，北宋初遷永康。後世設總祠於永康龍山。後世設總祠於永康龍山。卷一譜序、龍山總祠序、龍山總祠附主录序、龍山永祠圖等，卷二至三中龕、東西廡主目，卷四條規、契據等。惇敘齋,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5jyxmz8qywl4f9kb
龙山胡氏建祠录（浙江省金华市永康市）,不详,胡,清光緒21年(1895),--,始祖彭，五代人；子彦鏸，北宋初遷永康。存卷为條例、祠契等。書名據卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/m2v7riyyqw3p8qc3
龙山县桂塘镇糖坊坳梁氏宗谱（湖南省/湘西土家族苗族自治州/龙山县）,梁高树,梁,2013,--,始迁祖天璋，祖籍湖南省怀化市会同县，清康熙年间发生战乱，为避乱，迁到湖南省湘西土家族苗族自治州龙山县桂塘镇糖坊坳。 谱载委员会、凡例、前言、字辈、变迁、文化、世系、人员名录、小传、世系、字辈对照表、祠堂、来源与发展、文化特点、杰出人物、分布、堂号、附录。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/zoj1iyhi6loa7gah
龙山县姚氏三公后裔族谱（湖南省/湘西土家族苗族自治州/龙山县）,姚源国,姚,2018,吴兴堂,始迁祖良能、良德和良珊，明永乐年间，从江西省迁湖南沅洲府(湖南省怀化市辰溪县孝坪镇)，后沿酉水河而上到达龙山(湖南省湘西土家族苗族自治州龙山县)各地安居乐业，繁衍后代。 谱载像、前言、历代伟人论家谱、宗亲会概括、宗亲会主要成员照片、历史上四次清谱、人物志、捐款花名册、各地支系祖坟照片、谱序、字派、家训、家规、各地支系繁衍情况、后记。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/skerumpabsms4jgr
龙山系曾氏族谱（台湾省/台北市）,曾呈贞,曾,1976,--,入闽始祖延祚，名延世，唐代人。福建安溪一世始祖志旺，名添，字时旺。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/chddx51uzyzjqkyh
龙山派曾氏家谱牒（台湾省/嘉义市）,陈家驹,曾,不详,--,台湾始迁祖旺，清代人。支祖奎牛，清代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/sj6liskf47moxd9z
龙山杨氏宗谱（浙江省金华市）,不详,杨,民國11年(1922),--,始祖虎，亦名遜，字伯虎，五代後唐時自開封移居婺州。始遷祖獻裕，行千九，南宋時由金華赤岸徙紫巖山之太陽嶺。子学曇，行澤一，再遷十二都龍山泉里。存卷二至五、八至十。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dxx43wt9usoiu39o
龙山杨氏宗谱（浙江省金华市）,不详,杨,清光緒22年(1896),--,始祖虎，亦名遜，字伯虎，五代後唐時自開封移居婺州。始遷祖獻裕，行千九，南宋時由金華赤岸徙紫巖山之太陽嶺。子学曇，行澤一，再遷十二都龍山泉里。卷一序文、辨姓氏、譜遠祖、譜近祖、科第、東晴墓林、東晴墓跋、世系圖等，卷二世系，卷三至五行傳，卷六至七傳文、行實、墓圖等。存卷一至四、五下至七。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dpig11mktrgqv6b6
龙山杨氏宗谱（浙江省金华市）,--,杨,清光绪22年,--,存卷3,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/h8dfhy8t1lieuo2c
龙山杨氏宗谱四卷（浙江省金华市）,佚名,杨,清,--,始祖虎，亦名遜，字伯虎，五代後唐時自開封移居婺州。始遷祖獻裕，行千九，南宋時由金華赤岸徙紫巖山之太陽嶺。子学曇，行澤一，再遷十二都龍山泉里。卷一譜序、譜事、家訓、祠規、祠圖、祭圖、姓氏、科第、像贊，卷二至四系圖、行傳、墓圖。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/3ofni9ggswktr6xz
龙山杨氏宗谱七卷（浙江省金华市）,不详,杨,清同治4年(1865),--,始祖虎，亦名遜，字伯虎，五代後唐時自開封移居婺州。始遷祖獻裕，行千九，南宋時由金華赤岸徙紫巖山之太陽嶺。子学曇，行澤一，再遷十二都龍山泉里。卷一序、姓氏、科第、像贊、祠堂記、世系圖，卷二至五世系、行傳，卷六至七文集、墓圖。存卷一、二、四至七。書名據版心、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ravg7mx8fzaeg1ks
龙山杨氏宗谱□□卷(浙江金华),佚名,杨,清同治4年(1865),--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/17h1d70x1qwm5yk0
龙山杜氏宗谱（浙江省/金华市/东阳市）,杜文德;杜永银,杜,2002,--,始祖纯（字善信，行三），登南宋宝庆年间进士。始迁祖仲子铨（字宗选），宋末元初由台州赤城嘉桥分迁东阳五十七都之南金鸡笼之上仁寿乡厚杜。 谱载村貌、太公遗像、行状彩照、全家福、赞助名单、圣肯堂记及谱序、远近分派记、氏族纪源、源流考、行第与字行、村寨变迁大事记、历届干部记载、太公略传、各圣旨、清献公略传、年表、业绩、首上五事、诗选、略传、碑记、赞词、补序、行传、三村田地山塘概况、编后。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/prlwpr1yqgtcfpn3
龙山李氏宗谱（浙江省金华市）,李序卓,李,清道光17年(1837),--,始祖舍，行三，北宋自睦州遷東陽。七世孫鈺、德，移居金華郡城。始遷祖蔚，行原二，九世孫，元至正間再徙龍山。卷一序文，卷二系圖，卷三至七行傳。存卷一至四、七。書名據版心、卷端題。纂修者據光緒譜考訂。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/nzw1x39qh8joczje
龙山李氏宗谱（浙江省金华市）,李元瑞,李,清康熙53年(1714),--,始祖舍，行三，北宋自睦州遷東陽。七世孫鈺、德，移居金華郡城。始遷祖蔚，行原二，九世孫，元至正間再徙龍山。卷一序文，卷二至四行傳。存卷一至四。書名據版心、卷端題。纂修者據光緒譜考訂。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/w3k6r9f7yahsuwrw
龙山李氏宗谱（浙江省金华市）,--,李,清宣统2年,--,始迁祖舍，北宋自睦州迁东阳，至七世钰、德迁金华郡城，至九世孙蔚於元至正间迁龙山。卷一序文，卷二系图，卷三至八行传，卷九序文、墓图。存卷1-3、5、6、8、9,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/b77qhuldebsxsmtj
龙山李氏宗谱（浙江省金华市）,佚名,李,清,--,始祖舍，行三，北宋自睦州遷東陽。七世孫鈺、德，移居金華郡城。始遷祖蔚，行原二，九世孫，元至正間再徙龍山。卷一序文，卷四、六行傳。存卷一、四、六。書名據版心、卷端題。纂修者、纂修時間據光緒譜考訂。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/iqzojgrc4qrjddv1
龙山李氏宗谱（浙江省金华市）,李育全,李,清嘉慶十五年（1810）,--,始祖舍，行三，北宋自睦州遷東陽。七世孫鈺、德，移居金華郡城。始遷祖蔚，行原二，九世孫，元至正間再徙龍山。卷二系圖，卷四至五行傳，卷七祖产、墓圖。存卷二、四、五、七。書名據版心、卷端題。纂修者、纂修時間據光緒譜考訂。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/l83lgoh5e63zgvcd
龙山李氏宗谱（浙江省金华市）,李承檀,李,清康熙53年(1714),--,始祖舍，行三，北宋自睦州遷東陽。七世孫鈺、德，移居金華郡城。始遷祖蔚，行原二，九世孫，元至正間再徙龍山。卷一序文，卷二系圖，卷三至八行傳，卷九序文、墓圖。清光緒二十四年（1898）修宣統二年（1910）續修.存卷一至三、五、六、八、九。書名據版心、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/y77bm4i9p44tdtjh
龙山李氏宗谱十卷（浙江省金华市）,李孝根,李,1928年,--,始祖舍，行三，北宋自睦州遷東陽。七世孫鈺、德，移居金華郡城。始遷祖蔚，行原二，九世孫，元至正間再徙龍山。卷一序文，卷四至九行传，卷十祖像、贊、宅圖景、祠景、祀祭記圖、祠彦、彦助新捐名次、墳圖、祀彦、後跋。存卷一、四至十。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2b994otg6rd3kapd
龙山李氏宗谱八卷（浙江省金华市）,李序卓,李,清道光17年(1837),--,始祖舍，行三，北宋自睦州遷東陽。七世孫鈺、德，移居金華郡城。始遷祖蔚，行原二，九世孫，元至正間再徙龍山。卷一序文，卷二系圖，卷三至六行傳，卷八宅圖、祠圖、墳圖等。存卷一至四、六、八。書名據版心、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1lci8uulhsisqhy5
龙山李氏宗谱三卷（浙江省金华市）,李良荣,李,明崇禎3年(1630),--,始祖舍，行三，北宋自睦州遷東陽。七世孫鈺、德，移居金華郡城。始遷祖蔚，行原二，九世孫，元至正間再徙龍山。卷一序文、世系，卷二至三行傳、墓圖等。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bpi9cdosmcx456ru
龙山李氏宗谱□□卷(浙江金华),佚名,李,清同治9年(1870),--,參見清宣統二年木活字本《龍山李氏宗譜》條目。卷二系圖，卷四、五行傳，卷七祖產、墓圖。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/5inftxikckglq0pt
龙山李氏宗谱□□卷(浙江金华),佚名,李,清同治6年(1867),--,參見清宣統二年木活字本《龍山李氏宗譜》條目。卷一序文，卷二系圖，卷三至七行傳。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bxwt8urc1n3srgng
龙山李氏如德公后嗣宗谱（湖南省/湘西土家族苗族自治州/龙山县）,李开易,李,2017,--,始迁祖如德，清顺治间由辰州莲花池迁来。 不详,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/45bbiwi12pnmgio8
龙山曾氏族谱不分卷（福建省泉州市）,不详,曾,清康熙六十年（1721）,--,始迁祖延世，一作延祚，行三十一郎，光州固始人，唐僖宗時入閩，居泉州。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/k13hjrgjix6nl287
龙山方氏宗谱不分卷(浙江淳安),方茂之,方,2006年,--,始遷祖千三（字萬祥），南宋孝宗時自淳安八都圭川之方村遷七都永平鄉龍山里。譜錄前言、凡例、舊譜序選、源流、里居、古里形胜、人物、行傳、文翰、民風民俗。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/wupixkwcprvmcw5l
龙山张氏宗谱（浙江省金华市）,张锡鬯,张,清同治5年(1866),--,奉隆（字亨仲）爲始祖。隆八世孫文瑉，字伯玉，行亨四，又自蓮塘壬門徙居鳳山之陽之横蹊西店。存卷載世系圖、行傳。存卷三、十至十二。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/qvwqndxwk7lwnhmv
龙山张氏宗谱（浙江省金华市）,张文焕,张,清嘉慶11年(1806),--,奉隆（字亨仲）爲始祖。隆八世孫文瑉，字伯玉，行亨四，又自蓮塘壬門徙居鳳山之陽之横蹊西店。龍山始遷祖瑄，字友恭，行似十，隆之七世孫，元至正間由蓮池遷居龍山。存卷載行傳。存卷六至八。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ra4mmawl7qfg3iil
龙山张氏宗谱十卷（浙江省宁波市象山县）,张存禄,张,1925年,--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/f5m1rd8tyotq3lpi
龙山张氏宗谱二十卷（浙江省金华市）,张锡鬯,张,清光緒二十二年（1896）,--,奉隆（字亨仲）爲始祖。隆八世孫文瑉，字伯玉，行亨四，又自蓮塘壬門徙居鳳山之陽之横蹊西店。卷三世系，卷十七墓圖，卷十八、十九藝文，卷二十捐項。存卷三、十七至二十。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/pubj343dcf5mn6l7
龙山张氏宗谱二十卷（浙江省金华市）,张锡鬯,张,1929年,--,奉隆（字亨仲）爲始祖。隆八世孫文瑉，字伯玉，行亨四，又自蓮塘壬門徙居鳳山之陽之横蹊西店。載行傳。存卷五、十、十二，書名據卷端、版心、書簽題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/obv93hiuenmqyeht
龙山张氏宗谱二十卷首一卷（浙江省金华市）,张锡珄,张,清嘉慶11年(1806),--,奉隆（字亨仲）爲始祖。隆八世孫文瑉，字伯玉，行亨四，又自蓮塘壬門徙居鳳山之陽之横蹊西店。。卷首遷系圖、宗派圖、祠規等，卷一、二系圖，卷九行傳，餘卷載祖德考、祠祀、紳表、坊額、奏疏、策、傳、墓誌、行狀、序記、書啟、詩等。存卷首、卷一、二、九、十二至十六、十八至二十。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/58k6u39yx8eyzore
龙山张氏宗谱二十卷首一卷(浙江金华),张锡珄,张,清嘉慶11年(1806),--,參見明張〓修《金華蓮池張氏宗譜》條目（館藏號：1274/A）。一世祖隆，浙東嚴陵烏龍山碧溪人，南宋紹興間贅於金華蓮塘潘氏，遂為本族始遷祖。其後裔散居金華蓮塘、龍山、壽山、白渡、潘埠等處，及義烏雲溪、浦江之石鼓里、應堂、官巖。 龍山始遷祖蠧，隆之七世孫，元至正間由蓮池遷居龍山。卷首遷系圖、宗派圖、祠規等，卷一、二系圖，卷九行傳，餘卷載祖德考、祠祀、縉紳表、坊額、奏疏、策、傳、墓誌、行狀、序記、書啟、詩等。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/sp52h5euexumkpqc
