谱名,责任者,姓氏,撰修时间,堂号,家谱简介,详情链接
黄氏族谱（湖南省）,不详,黄,清道光19年(1839),江夏堂,存卷爲世系表。存卷二、五。書名據版心、卷端題。卷五版心刻“義忠支”。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8krho3fvyx1f5yms
黄氏族谱（湖南省长沙市浏阳市）,黄有升,黄,清同治二年（1863）,江夏堂,始祖僚，元代人。始遷祖廷秀、廷開、廷盛，清代人。存卷一至六。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/rd74e37xs6mjpmmv
黄氏族谱（湖南省长沙市宁乡县）,不详,黄,民國,江夏堂,始遷祖正光（字明遠）、正興（字孔遠）系堂兄弟，江西高安縣新豐第一鄉人，于明嘉靖間徙來楚湘，正光居石子灘及傅家冲，正興居雙江口之馮家屋場，是爲遷楚湘一世祖。卷三世系圖，卷四、五行傳。存卷三至五。書名據版心、書衣、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/c48s32n4yqfsuxk2
黄氏族谱（湖南省衡阳市耒阳市）,黄香瀚,黄,清光緒三十一年（1905）,孝友堂,始祖峭，宋代人。始遷祖九如等，宋代人。存卷一。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/wegkcirksdpwrv58
黄氏族谱（湖南省益阳市安化县）,不详,黄,清,--,始遷祖松七，明嘉靖時由江西遷安化。卷首聖諭廣訓、譜序，卷一世系。卷首、卷一。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/suwcs6868blan5sy
黄氏族谱（湖南省永州市道县）,黄有玺,黄,1940年,--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/cihky9qq8xrfshy9
黄氏族谱（湖南省岳阳市临湘市）,黄魁雄,黄,清同治5年(1866),世德堂,存卷載臨湘黄溪洞一支世表，以黄顯爲始祖。序稱顯爲黄庭堅九世孫。顯生四子忠、傳、才、文。忠爲黄溪洞支祖，傳爲洞關支祖，才爲青山支祖，文爲水田支祖。存卷三。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/akm19vqhw3s9tje6
黄氏族谱（江西省宜春市万载县）,黄升洪,黄,清光緒元年(1875),江夏堂,始祖景升，字大保，號崇高，明代居廣東。始遷祖朝達，字三捷，清代由廣東嘉應遷居江西萬載。後裔散居江西萬載、分宜、宜春、上高、宜豐、贛州、興國、南豐等地。此譜多處抄補，有手記光緒十七年事。景升，字大保，號崇高，明代遷居廣東。始遷祖啟成，字元仁，清代由廣東平遠遷萬載；猷吉，字可義，清代由福建上杭遷居萬載。存卷首。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dsx2aghzvci72vi8
黄氏族谱（广东省惠州市惠阳区）,黄启明,黄,據1936年,--,族人今居廣東惠陽縣、梅縣等地。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/vc4dwpj3mlqqbsqx
黄氏族谱（四川省资阳市）,黄治平,黄,民國,--,始遷祖揚，明永樂中由湖北麻城遷四川。存地集卷一至四。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/64bqho7xm7qm791k
黄氏族谱（四川省内江市）,不详,黄,民國,--,始祖梁用，明洪武間由湖北入川，先居安岳，後遷内江。存四册。存卷二、三、五、六。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dbjvn2aounp3bw7e
黄氏族谱辑略不分卷（广东省汕头市澄海区）,黄步霄,黄,據清乾隆十九年（1754）,--,始祖程，字守度，宋代人。始遷祖恒德，宋代人。書名據書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/z2t49psz5mmd3qab
黄氏族谱行述序（台湾省嘉义市）,黄鸿翔,黄,1928年,--,臺灣始遷祖星華，字拱坦，號焕樞。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/bzo8k3we6pc9g8b8
黄氏族谱潮汕版（广东省）,黄大端;黄华山,黄,清光緒16年(1890),--,爲廣東潮州、汕頭、揭陽三地黄氏合譜。書名據封面題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/luw54rwes2s86sse
黄氏族谱四卷（广东省佛山市顺德区）,黄文之,黄,清光緒17年(1891),祟始堂,譜奉子成（字韶九，號簫齋）爲始祖。子成于明初自南雄珠璣巷遷居廣州大市街，至第九世夢賚（字平良，號岩起）于清初移居順德大良。卷一、二世系圖、行傳、墓圖，卷三祠宇、田畝、藝文，卷四載清道光十七年江南道監察御史黄樂之等奏摺。書名據版心、書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/tvply32mqa6k85xp
黄氏族谱四卷首二卷（湖南省长沙市）,黄家焠,黄,清光緒十四年（1888）,江夏堂,始祖瑕，後唐人。始遷祖益先、冠益、鳳益，明代人。書名據版心、書衣、書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/h2onsapdcjbw2i9i
黄氏族谱十卷（湖南省长沙市浏阳市）,黄家馨,黄,清光緒十八年（1892）,江夏堂,始祖開興，字四珂，元代至明初人。始遷祖愈吉，字佑我，清康熙三十五年徙瀏陽。書名據版心、書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/focp24xo1k7pwcwd
黄氏族谱十卷（江苏省扬州市江都市）,黄金高,黄,清光緒十四年（1888）,中宜堂,始遷祖明代人弘實。書名據版心、書名頁題。十二修本,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1eagllt8lftl53i7
黄氏族谱十六卷首三卷（湖南省岳阳市湘阴县）,黄少尹,黄,清光緒二十四年（1898）,江夏堂,譜以北宋黄庭堅爲始祖。庭堅居江西，其五世孫有、瑜。之十六世孫志祥（名均吉，字雲庭，號瑞樓）、志寧（名均咸，字三緘，號爾康）明初由江西遷湘陰西鄉之丁家山，旋遷喬山圍，故其子孫謂之喬房。志祥七世孫學盟（字龍宇）由喬山圍遷居酬塘山，其子孫因稱酬房。瑜之十七世孫添麟于明初由江西遷湘陰西鄉陸家營，生世洪（字普濟，號善生）、世鐸（字普卿，號冬生），世洪之子孫稱洪房，世鐸遷于古塘圍北，其子孫稱鐸房。此譜爲喬房、酬房、洪房、鐸房之合譜。卷首上新序、源流，卷首中墓圖，卷首下舊序、傳略，卷一以下爲行傳。書名據版心、書簽、書名頁、目录、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/a6stmwqpqvjhj1pd
黄氏族谱十八卷首一卷（湖南省长沙市）,黄起元,黄,民國2年(1913),--,始遷祖辛四，明初洪武間由江西南昌府豐城之瓦子街雙井釣魚臺徙湖南湘江東岸善化縣之上堡土。至三世開三大宗，長興富，次興貴，次興旺。興貴居坪上，興旺居河頭。興富，字元漳，徙居西塘。三宗從未合譜，此譜系興富一房之譜。卷首譜敘、凡例、格言、宗規，卷一原姓、派名说略、始遷祖以下宗子總圖、十三世分宗附圖，卷二至卷十分宗服屬圖，卷十五宗法源流、宗法表，家廟圖、服制圖说、祭儀、祭品考。存卷首、卷一至十五。書名據版心、書衣、書名頁題。二修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/kqr6amvhr9c3thki
黄氏族谱十五卷首五卷（湖南省长沙市）,黄德本,黄,民國11年(1922),江夏堂,始遷祖國鑫，字文勉，號試南，明洪武十年自江西豐城縣遷居長沙縣臨湘都梽木山。卷首序、凡例、源流、傳、家訓、家規、祠規、儀注、誥封、宗派、契據、合約、祠圖、壽序、墓圖，餘卷世系。書名據版心、書衣、書名頁題。書名頁題史永貴堂梓。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/axwpntexm2gpo4na
黄氏族谱十五卷首一卷（湖南省岳阳市平江县）,黄人俊,黄,民國31年(1942),江夏堂,是爲居平江黄氏各族合譜，共尊南宋峭山（亦名實，字獻瑞）爲始祖。族裔自閩粤而湘，清康熙間陸續徙居平江。卷首序、例言、祠圖、家訓、服制、詔書、辯疑、派語等，餘卷世系。書名據版心、書衣、書名頁、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/uws5up98jtyofzyn
黄氏族谱十二卷（湖南省长沙市宁乡县）,黄先荃,黄,清光緒八年（1882）,江夏堂,始祖吉琳，名逢時，字似玉，唐代浙江嘉興府石門縣人。始遷祖通宇，自江西分寧（今修水縣）雙井遷湖南寧鄉。卷一譜序、先儒名論、御制詩、遺像、牌坊，卷二源流考、傳、八景詩、祠堂圖、記、祠規，卷三墓圖、山契，卷四至卷十一世系，卷十三生生录。書名據版心、書名頁、書衣題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/8zpqlk6wtvjcpmxb
黄氏族谱十二卷（江苏省扬州市江都市）,黄承昆,黄,1932年,中宜堂,始遷祖弘實，其先世原籍蘇州，後遷崇明，弘實于明初復遷維揚，卜居安阜洲。弘實生二子，長子彦才居江都，次子彦輝遷居泰興，泰興一支爲東分，江都一支爲西分。書名據版心題。書名頁題黄氏家乘。十四修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1b9rqwe1ijz43atw
黄氏族谱十一卷（湖南省长沙市浏阳市）,黄逢昶,黄,清光緒6年(1880),江夏堂,始遷祖應元（字孟英）、應達（字孟才，號思誠），明洪武二十二年自分寧遷居瀏陽。卷首（即卷一）序、例言、家規、家戒、郡望、源流、傳記等，餘卷爲世系、跋。書名據版心、書衣、目录題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/6qpnwnttf91qhquu
黄氏族谱十一卷（湖南省益阳市安化县）,黄葆亭,黄,清咸豐8年(1858),江夏堂,始遷祖揚名，字貞利，宋初自江西泰和縣圳上徙居安化龍塘。至第五世有宗古、宗閔、宗榮三人。宗閔有曾孫夢儒、夢登。夢儒之後居城北隅前鄉歸化圳上、豐樂鄉黄羅等處，夢登之後居龍塘附近之百龍口，此是閔派儒、登二房譜。卷一序、山水圖，卷二碑記、傳，卷三系圖，餘卷系表。書名據版心、書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/uc2tpu7ttiv2uec2
黄氏族谱十一卷首一卷（福建省漳州市）,黄德成,黄,清道光二十二年（1842）,江夏堂,始遷祖誥，元代人。書名據版心、書簽題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/urv9f62i2mwm4mof
黄氏族谱十一卷首一卷（湖南省长沙市浏阳市）,黄逢昶,黄,清光緒6年(1880),江夏堂,譜稱系晉徐州刺史黄峭第五子化、第九子井之後裔。卷四以下爲瀏陽東鄉、南鄉五十五房之世系表。各房始祖大多于清代前期由粤東遷來。書名據版心、書衣題。記事至清光緒間。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/okdt7qlobc9off4y
黄氏族谱十一卷首一卷（湖南省长沙市浏阳市）,黄德成,黄,清道光22年(1842),江夏堂,此爲居湖南瀏陽東鄉各支黄氏合譜。溯其源，皆自粤東而來，同尊宋代人誥、景升（字大保，號崇高）爲始祖。。卷首序、壽序、傳贊、凡例、家訓、家規、源流等，餘卷世系書名據版心、書簽題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dhn8vfz7tanko9gh
黄氏族谱六卷（湖南省湘潭市湘乡市）,黄明发,黄,民國17年(1928),江夏堂,始遷祖正光（字明遠）、正興（字孔遠，一字孔正），明嘉靖間自江西高安縣新豐第一鄉安東團禄徙居湘鄉。卷一聖諭、凡例、家規、儀節，卷二序、溯源、遷徙等，卷三紀年、世系圖，卷四、五世系，卷六墳圖、契據。書名據版心、書衣、書名頁、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/usozjwlk9ybdv82s
黄氏族谱六卷（湖南省常德市）,黄家番,黄,清乾隆五十八年（1793）,幽燕堂,始遷祖大昌，字明顯，號隆興，明代人。書名據版心、書衣、卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/cc3qtvir6i8f1y8r
黄氏族谱六卷（四川省成都市新都区）,黄光寿,黄,1930年,--,始遷祖祥志，清雍正二年由廣東龍川縣遷四川廣漢，後遷新都。書名據書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/9sgl5mpycjf1fouz
黄氏族谱六卷首四卷（湖南省长沙市）,黄庆达,黄,1933年,江夏堂,始祖遐，唐代人。始遷祖文保（字經魁）、益先（字從亦）、松漢（字幹哉），明代人。存卷首一、卷一。書名據版心、書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/ae77swzc6oykgcgq
黄氏族谱六卷首四卷（湖南省长沙市）,黄庆达,黄,民國22年(1933),江夏堂,譜稱系出北宋豐城黄瑕之後。十三世天爵生子六，三曰均美，四曰均慈。均美次子文保字經魁於明洪武初遷善化之洞井鋪，遂世居焉。均慈長子益先（字肇明）、三子松漢（字幹哉）於明洪武、正統間先後遷長沙，一落業于大河港，一落業于榔梨市，同治初合建祠于春華山。此譜即此三支之合譜。卷首一譜序、家訓，卷首三墓圖、契據，卷首四世系圖，卷一至六行傳。存卷首一、三、四，卷一至六。書名據版心、書衣、書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/4dsvm4hz8p7w1fz3
黄氏族谱六卷首一卷（湖南省岳阳市湘阴县）,黄甲堃,黄,清光緒19年(1893),江夏堂,始遷祖星（字秀一，號清公）及其子蔭富，元至正十二年自江西分寧雙井徙居湘陰黄柏段，蔭富又于明洪武初遷邑之新市。卷首序、傳、墓誌銘等，卷一源流、遷徙、派語、祠圖、凡例、家訓、家法、墓圖等，餘卷世系。書名據版心、書衣、書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/w7vw9noet63p74zw
黄氏族谱五卷首一卷末一卷（福建省宁德市）,黄普怡,黄,清光緒八年（1882）,--,始遷祖亮一，明代人。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/lutyvm9isqoeagfr
黄氏族谱二卷（四川省内江市）,黄祖墀,黄,1913年,--,始祖佳令，明洪武二年由湖北麻城遷四川内江。書名據内容擬。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/csvk8ktncpwwm3rx
黄氏族谱二十卷（江苏省常州市武进区）,黄中宝,黄,清光緒二年（1876）,庆传堂,始祖中，字通理、通老，宋代人。始遷祖昇字叔暘，號玉林，宋代人。書名據卷二卷端題,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/7s44bg9or64bj778
黄氏族谱二十六卷首一卷（四川省德阳市中江县）,黄兴辅;黄德朋,黄,1939年,--,始遷祖仕朝，明洪武初入川。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/i2ht1cjuqhv9qms3
黄氏族谱不分卷（台湾省）,不详,黄,清末,--,遷臺始祖敦儉、永山，清代人。後裔散居臺灣省臺北縣板橋市、桃園縣等地。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/3vjq3zlz7nxi3tz7
黄氏族谱不分卷（台湾省花莲县）,黄其升,黄,清乾隆四十一年（1776）,--,始祖庭政，元代人。臺灣始遷祖寧元等，清代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/la2l3iuya5hgfvn6
黄氏族谱不分卷（台湾省台北市）,不详,黄,1917年,--,始祖守恭，唐代人。遷臺始祖世突（號仲於）、安慶（字君賞，號國楨），皆清代人。後裔散居臺灣省臺北縣新莊鎮。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/xqshnjzzv91g6ls1
黄氏族谱不分卷（台湾省桃园县）,不详,黄,1932年,--,十九世始祖貴琳，清代人。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/t2hs5n61duhstjf6
黄氏族谱不分卷（台湾省桃园县）,不详,黄,清光緒二年（1876）,--,始祖高。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/l18tdeipi4wvp5k2
黄氏族谱不分卷（台湾省桃园县）,黄希隆,黄,1925年,--,--,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/k98l976erbd4bvbp
黄氏族谱不分卷（台湾省新竹市）,黄希隆,黄,1925年,--,始遷祖佚名，明清之際遷臺,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/boevgis8cdlgbivg
黄氏族谱不分卷（台湾省新竹市）,不详,黄,1917年,--,臺灣始遷祖位隆、謙士、宗鍀等，皆清代人。書名據卷端題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/huqvsdb9zwznrkez
黄氏族谱不分卷（台湾省新竹市）,黄国徽,黄,清乾隆四十一年（1776）,--,始祖峭號峭山，宋代人。臺灣始遷祖上華。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/rlpqyieh8x7gt9cy
黄氏族谱不分卷（台湾省新竹市）,黄仰丞,黄,清,--,梅林尖山支祖懷亮，法名伯五郎。臺灣始遷祖子貴、雲清、金相等皆清代人。記事至清代。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/jfsxya811vwnav8v
黄氏族谱不分卷（台湾省彰化县）,不详,黄,清光緒十八年（1892）,--,始祖淵。支祖文通、文達、文選、文遠。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/kh1fberefa6i6sv7
黄氏族谱不分卷（福建省漳州市龙海市）,黄辉,黄,據清嘉慶十四年（1809）,--,始祖碩鄉，唐代人。始遷祖致孜，宋代人。書名據書簽題。記事至清嘉慶間。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/hrjqk1ys9nk14853
黄氏族谱不分卷（湖南省益阳市安化县）,黄曦轩,黄,清光緒33年(1907),--,參見清嘉慶十二年《柳林黄氏族譜》條。第十世元瑛有子仕和，此是仕和一房之譜。譜載序、壽序、傳略、墓誌銘、祠堂記、里居志、墓田記、八景詩、敕命、凡例、家規、年表、田畝、世系等。書名據版心、書衣題。五修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/u1pvo3xhudqmq4xy
黄氏族谱不分卷（湖南省益阳市安化县）,黄幼崖;黄净虚,黄,民國22年(1933),--,參見嘉慶十二年《柳林黄氏族譜》條，是譜爲元瑛後裔合修。卷一譜序、舊祠堂記、贊、傳，卷二譜序、壽序、墓誌銘、傳、行略，卷三墳山公産、地界址、墳山合約、墳山圖，卷四至四十七世系圖、表。六修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/2k9pkws3jx64pf6m
黄氏族谱不分卷（湖南省益阳市安化县）,黄力相;黄德生,黄,清咸豐七年(1857),江夏堂,參見清嘉慶十二年《柳林黄氏族譜》條。第十世元瑛遷居山下，爲此譜之始遷祖。譜依次載譜序、凡例、祠堂記、家規、古蹟、八景詩、坪田、祖山地名、墓誌、壽序、傳、領譜人名、世系等。書名據版心、書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1qy6wdhyw545mzf1
黄氏族谱不分卷（江西省）,黄德清,黄,清宣統2年(1910),江夏堂,是族系出唐初化（字振邦）、井（又名誠，字固豈）二人，化居福建寧化縣石壁村，井居江西南豐縣雙龍井。譜尊化後裔鍾鳴、誥、五六郎及井後裔景升（字大保，號崇高）等爲始祖，諸公皆宋人。傳至清初，裔孫遷居萬載、分宜、萍鄉、湖南瀏陽等地。譜載序、源流、誥敕、家規、凡例、行述、傳、跋、世系等。書名據版心、書簽題。三修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/k6emg87jjebbwbdm
黄氏族谱不分卷（江西省抚州市南丰县）,黄纲,黄,清同治9年(1870),--,先世有名井者自邵武遷于南豐。其後有柏堂（字廣平）者，南宋時自本邑高山瑶嶺遷居小黄柏，爲上磜、石街地、小黄柏三支始祖。首册譜序、黄氏世系源流記，追溯遠祖至唐末工部尚書峭山。又有墳山文書。餘皆世系表。書名據版心、書簽題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/1oywqsz3kaih2zhv
黄氏族谱不分卷（江西省宜春市）,孙廷铨,黄,清道光29年(1849),江夏堂,始遷祖不詳，譜内記黄氏纂修族譜源流，黄氏族譜原序及世系表。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/boyrh6cymja3nnew
黄氏族谱不分卷（广东省茂名市电白县）,黄以乐,黄,清道光二十六年（1846）,--,始遷祖麟書，字志遠，號永清，宋代人。書名據版心、書簽題。五修本。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/x66kuneedjy9iisq
黄氏族谱不分卷（广东省肇庆市广宁县）,黄奋昌,黄,據清道光三年（1823）,--,書名據書名頁題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/t1mubjhz1n2tx8sk
黄氏族谱不分卷（广东省潮州市）,黄清梅,黄,據1932年,--,始遷祖化、唐、發、忠四人于明洪武八年後遷居廣東潮州、饒平等處。書名據版心題。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/3gpn9qeyo9qejql2
黄氏族谱不分卷（广东省河源市）,不详,黄,清,江夏堂,譜以允振爲始祖。其曾孫萬四，字金值，明嘉靖間授河源縣教諭，解組後遷居河源宋田禾坑。此册爲允振以下世系表。記事至清咸豐間。,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/dzvm1fnptqnhryzt
黄氏族谱不分卷（广东省江门市台山市）,黄启明,黄,據1945年,--,一世祖南隱,https://jiapu.library.sh.cn/https://jiapu.library.sh.cn/#/GenealogySummary:http://data.library.sh.cn/jp/resource/work/gfnru2puk5t2awxy
